29009	4294967295	5	2	20000	
29010	4294967295	4	2	20000	
29011	4294967295	4	2	20000	
29012	4294967295	4	2	20000	
29013	4294967295	4	2	20000	
29014	4294967295	4	2	20000	
29015	4294967295	4	2	20000	
32000	4294967295	4	2	20000	
32001	4294967295	5	2	20000	
32002	4294967295	5	2	20000	
32003	4294967295	5	2	20000	
32004	4294967295	4	2	20000	
32005	4294967295	4	2	20000	
32006	4294967295	4	2	20000	
32007	4294967295	4	2	20000	
32008	4294967295	4	2	20000	
32009	4294967295	4	2	20000	
32010	4294967295	4	2	20000	
32011	4294967295	4	2	20000	
32012	4294967295	4	2	20000	
34000	4294967295	4	2	20000	
34001	4294967295	4	2	20000	
34002	4294967295	4	2	20000	
34003	4294967295	4	2	20000	
34004	4294967295	4	2	20000	
34005	4294967295	4	2	20000	
34006	4294967295	4	2	20000	
34007	4294967295	4	2	20000	
34008	4294967295	4	2	20000	
34009	4294967295	4	2	20000	
34010	4294967295	4	2	20000	
34011	4294967295	4	2	20000	
34012	4294967295	4	2	20000	
34013	4294967295	4	2	20000	
34014	4294967295	4	2	20000	
34015	4294967295	4	2	20000	
34016	4294967295	4	2	20000	
34017	4294967295	4	2	20000	
34018	4294967295	4	2	20000	
34019	4294967295	4	2	20000	
34020	4294967295	4	2	20000	
37111	4294967295	0	2	20000	
60010	4294967295	4	2	20000	
60020	4294967295	4	2	20000	
60030	4294967295	4	2	20000	
70000	4294967295	4	2	20000	
70001	4294967295	4	2	20000	
70002	4294967295	4	2	20000	
70003	4294967295	4	2	20000	
70004	4294967295	4	2	20000	
70100	4294967295	4	2	20000	
70110	4294967295	4	2	20000	
70120	4294967295	4	2	20000	
70130	4294967295	4	2	20000	
70200	4294967295	4	2	20000	
70201	4294967295	4	2	20000	
70202	4294967295	4	2	20000	
70203	4294967295	4	2	20000	
70204	4294967295	4	2	20000	
70205	4294967295	4	2	20000	
70206	4294967295	4	2	20000	
70207	4294967295	4	2	20000	
70208	4294967295	4	2	20000	
70300	4294967295	4	2	20000	
71000	4294967295	4	2	20000	
71001	4294967295	4	2	20000	
71002	4294967295	4	2	20000	
71003	4294967295	4	2	20000	
71004	4294967295	4	2	20000	
71005	4294967295	4	2	20000	
71006	4294967295	4	2	20000	
71007	4294967295	4	2	20000	
71008	4294967295	4	2	20000	
71009	4294967295	4	2	20000	
71010	4294967295	4	2	20000	
71011	4294967295	4	2	20000	
71012	4294967295	4	2	20000	
72000	4294967295	4	2	20000	
72001	4294967295	4	2	20000	
72002	4294967295	4	2	20000	
72003	4294967295	4	2	20000	
72004	4294967295	4	2	20000	
72005	4294967295	4	2	20000	
80000	4294967295	3	2	20000	
80001	4294967295	3	2	20000	
80002	4294967295	3	2	20000	
80003	4294967295	3	2	20000	
80004	4294967295	3	2	20000	
81000	4294967295	3	2	20000	
82000	4294967295	4	2	20000	
82001	4294967295	4	2	20000	
83000	4294967295	4	2	20000	
84000	4294967295	4	2	20000	
84001	4294967295	4	2	20000	
84002	4294967295	4	2	20000	
85000	4294967295	4	2	20000	
85001	4294967295	4	2	20000	
85002	4294967295	4	2	20000	
86000	4294967295	4	2	20000	
86001	4294967295	4	2	20000	
90000	4294967295	3	2	20000	
90002	4294967295	3	2	20000	
90004	4294967295	3	2	20000	
90006	4294967295	3	2	20000	
90008	4294967295	3	2	20000	
90010	4294967295	3	2	20000	
90012	4294967295	3	2	20000	
90014	4294967295	3	2	20000	
90016	4294967295	3	2	20000	
90018	4294967295	3	2	20000	
90020	4294967295	3	2	20000	
90022	4294967295	3	2	20000	
90024	4294967295	3	2	20000	
90026	4294967295	3	2	20000	
90028	4294967295	3	2	20000	
90030	4294967295	3	2	20000	
90033	4294967295	3	2	20000	
90034	4294967295	3	2	20000	
90036	4294967295	3	2	20000	
90038	4294967295	3	2	20000	
90040	4294967295	3	2	20000	
90042	4294967295	3	2	20000	
90044	4294967295	3	2	20000	
90046	4294967295	3	2	20000	
90048	4294967295	3	2	20000	
90050	4294967295	3	2	20000	
90052	4294967295	3	2	20000	
90054	4294967295	3	2	20000	
90056	4294967295	3	2	20000	
90058	4294967295	3	2	20000	
90060	4294967295	3	2	20000	
90062	4294967295	3	2	20000	
90064	4294967295	3	2	20000	
90066	4294967295	3	2	20000	
90068	4294967295	3	2	20000	
90070	4294967295	3	2	20000	
90072	4294967295	3	2	20000	
90074	4294967295	3	2	20000	
90076	4294967295	3	2	20000	
90078	4294967295	3	2	20000	
91000	4294967295	3	2	20000	
91001	4294967295	3	2	20000	
91002	4294967295	3	2	20000	
91003	4294967295	3	2	20000	
91004	4294967295	3	2	20000	
91005	4294967295	3	2	20000	
91006	4294967295	3	2	20000	
91007	4294967295	3	2	20000	
150000	4294967295	3	2	20000	
