14	Weapon(N) 014	56	1	7	21	500015	3	501015	3	502015	3	503015	3	504015	3	505015	3	506017	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
15	Weapon(N) 015	58	1	7	21	500016	3	501016	3	502016	3	503016	3	504016	3	505016	3	506018	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
16	Weapon(N) 016	60	1	7	21	500017	3	501017	3	502017	3	503017	3	504017	3	505017	3	506019	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
17	Weapon(N) 017	65	1	7	21	500018	3	501018	3	502018	3	503018	3	504018	3	505018	3	506020	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
18	Weapon(N) 018	70	1	7	21	500019	3	501019	3	502019	3	503019	3	504019	3	505019	3	506021	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
19	SWeapon(N) 001	30	1	12	36	508001	3	509001	3	510001	3	511001	3	512001	3	513001	3	514001	3	515001	3	518001	3	519001	3	520001	3	521001	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
20	SWeapon(N) 002	34	1	12	36	508002	3	509002	3	510002	3	511002	3	512002	3	513002	3	514002	3	515002	3	518002	3	519002	3	520002	3	521002	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
21	SWeapon(N) 003	38	1	12	36	508003	3	509003	3	510003	3	511003	3	512003	3	513003	3	514003	3	515003	3	518003	3	519003	3	520003	3	521003	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
22	SWeapon(N) 004	42	1	12	36	508004	3	509004	3	510004	3	511004	3	512004	3	513004	3	514004	3	515004	3	518004	3	519004	3	520004	3	521004	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
23	SWeapon(N) 005	46	1	12	36	508005	3	509005	3	510005	3	511005	3	512005	3	513005	3	514005	3	515005	3	518005	3	519005	3	520005	3	521005	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
24	SWeapon(N) 006	50	1	12	36	508006	3	509006	3	510006	3	511006	3	512006	3	513006	3	514006	3	515006	3	518006	3	519006	3	520006	3	521006	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
25	SWeapon(N) 007	53	1	12	36	508007	3	509007	3	510007	3	511007	3	512007	3	513007	3	514007	3	515007	3	518007	3	519007	3	520007	3	521007	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
26	SWeapon(N) 008	55	1	12	36	508008	3	509008	3	510008	3	511008	3	512008	3	513008	3	514008	3	515008	3	518008	3	519008	3	520008	3	521008	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
27	SWeapon(N) 009	56	1	12	36	508009	3	509009	3	510009	3	511009	3	512009	3	513009	3	514009	3	515009	3	518009	3	519009	3	520009	3	521009	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
28	SWeapon(N) 010	58	1	12	36	508010	3	509010	3	510010	3	511010	3	512010	3	513010	3	514010	3	515010	3	518010	3	519010	3	520010	3	521010	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
29	SWeapon(N) 011	60	1	12	36	508011	3	509011	3	510011	3	511011	3	512011	3	513011	3	514011	3	515011	3	518011	3	519011	3	520011	3	521011	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
30	SWeapon(N) 012	65	1	12	36	508012	3	509012	3	510012	3	511012	3	512012	3	513012	3	514012	3	515012	3	518012	3	519012	3	520012	3	521012	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
31	SWeapon(N) 013	70	1	12	36	508013	3	509013	3	510013	3	511013	3	512013	3	513013	3	514013	3	515013	3	518013	3	519013	3	520013	3	521013	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
32	Armor(N) 001	6	1	18	54	522004	3	522005	3	522006	3	523004	3	523005	3	523006	3	525004	3	525005	3	525006	3	526004	3	526005	3	526006	3	527004	3	527005	3	527006	3	528004	3	528005	3	528006	3	4294967295	0	4294967295	0	
33	Armor(N) 002	6	1	18	54	522007	3	522008	3	522009	3	523007	3	523008	3	523009	3	525007	3	525008	3	525009	3	526007	3	526008	3	526009	3	527007	3	527008	3	527009	3	528007	3	528008	3	528009	3	4294967295	0	4294967295	0	
34	Armor(N) 003	11	1	18	54	522010	3	522011	3	522012	3	523010	3	523011	3	523012	3	525010	3	525011	3	525012	3	526010	3	526011	3	526012	3	527010	3	527011	3	527012	3	528010	3	528011	3	528012	3	4294967295	0	4294967295	0	
35	Armor(N) 004	11	1	18	54	522013	3	522014	3	522015	3	523013	3	523014	3	523015	3	525013	3	525014	3	525015	3	526013	3	526014	3	526015	3	527013	3	527014	3	527015	3	528013	3	528014	3	528015	3	4294967295	0	4294967295	0	
36	Armor(N) 005	16	1	18	54	522016	3	522017	3	522018	3	523016	3	523017	3	523018	3	525016	3	525017	3	525018	3	526016	3	526017	3	526018	3	527016	3	527017	3	527018	3	528016	3	528017	3	528018	3	4294967295	0	4294967295	0	
37	Armor(N) 006	16	1	18	54	522019	3	522020	3	522021	3	523019	3	523020	3	523021	3	525019	3	525020	3	525021	3	526019	3	526020	3	526021	3	527019	3	527020	3	527021	3	528019	3	528020	3	528021	3	4294967295	0	4294967295	0	
38	Armor(N) 007	21	1	18	54	522022	3	522023	3	522024	3	523022	3	523023	3	523024	3	525022	3	525023	3	525024	3	526022	3	526023	3	526024	3	527022	3	527023	3	527024	3	528022	3	528023	3	528024	3	4294967295	0	4294967295	0	
39	Armor(N) 008	26	1	18	54	522025	3	522026	3	522027	3	523025	3	523026	3	523027	3	525025	3	525026	3	525027	3	526025	3	526026	3	526027	3	527025	3	527026	3	527027	3	528025	3	528026	3	528027	3	4294967295	0	4294967295	0	
40	Armor(N) 009	26	1	18	54	522028	3	522029	3	522030	3	523028	3	523029	3	523030	3	525028	3	525029	3	525030	3	526028	3	526029	3	526030	3	527028	3	527029	3	527030	3	528028	3	528029	3	528030	3	4294967295	0	4294967295	0	
41	Armor(N) 010	30	1	18	54	522031	3	522032	3	522033	3	523031	3	523032	3	523033	3	525031	3	525032	3	525033	3	526031	3	526032	3	526033	3	527031	3	527032	3	527033	3	528031	3	528032	3	528033	3	4294967295	0	4294967295	0	
42	Armor(N) 011	30	1	18	54	522034	3	522035	3	522036	3	523034	3	523035	3	523036	3	525034	3	525035	3	525036	3	526034	3	526035	3	526036	3	527034	3	527035	3	527036	3	528034	3	528035	3	528036	3	4294967295	0	4294967295	0	
43	Armor(N) 012	30	1	18	54	522037	3	522038	3	522039	3	523037	3	523038	3	523039	3	525037	3	525038	3	525039	3	526037	3	526038	3	526039	3	527037	3	527038	3	527039	3	528037	3	528038	3	528039	3	4294967295	0	4294967295	0	
44	Armor(N) 013	34	1	18	54	522040	3	522041	3	522042	3	523040	3	523041	3	523042	3	525040	3	525041	3	525042	3	526040	3	526041	3	526042	3	527040	3	527041	3	527042	3	528040	3	528041	3	528042	3	4294967295	0	4294967295	0	
45	Armor(N) 014	38	1	18	54	522043	3	522044	3	522045	3	523043	3	523044	3	523045	3	525043	3	525044	3	525045	3	526043	3	526044	3	526045	3	527043	3	527044	3	527045	3	528043	3	528044	3	528045	3	4294967295	0	4294967295	0	
46	Armor(N) 015	38	1	18	54	522046	3	522047	3	522048	3	523046	3	523047	3	523048	3	525046	3	525047	3	525048	3	526046	3	526047	3	526048	3	527046	3	527047	3	527048	3	528046	3	528047	3	528048	3	4294967295	0	4294967295	0	
47	Armor(N) 016	42	1	18	54	522049	3	522050	3	522051	3	523049	3	523050	3	523051	3	525049	3	525050	3	525051	3	526049	3	526050	3	526051	3	527049	3	527050	3	527051	3	528049	3	528050	3	528051	3	4294967295	0	4294967295	0	
48	Armor(N) 017	42	1	18	54	522052	3	522053	3	522054	3	523052	3	523053	3	523054	3	525052	3	525053	3	525054	3	526052	3	526053	3	526054	3	527052	3	527053	3	527054	3	528052	3	528053	3	528054	3	4294967295	0	4294967295	0	
49	Armor(N) 018	42	1	18	54	522055	3	522056	3	522057	3	523055	3	523056	3	523057	3	525055	3	525056	3	525057	3	526055	3	526056	3	526057	3	527055	3	527056	3	527057	3	528055	3	528056	3	528057	3	4294967295	0	4294967295	0	
50	Armor(N) 019	46	1	18	54	522058	3	522059	3	522060	3	523058	3	523059	3	523060	3	525058	3	525059	3	525060	3	526058	3	526059	3	526060	3	527058	3	527059	3	527060	3	528058	3	528059	3	528060	3	4294967295	0	4294967295	0	
51	Armor(N) 020	50	1	18	54	522061	3	522062	3	522063	3	523061	3	523062	3	523063	3	525061	3	525062	3	525063	3	526061	3	526062	3	526063	3	527061	3	527062	3	527063	3	528061	3	528062	3	528063	3	4294967295	0	4294967295	0	
52	Armor(N) 021	50	1	18	54	522064	3	522065	3	522066	3	523064	3	523065	3	523066	3	525064	3	525065	3	525066	3	526064	3	526065	3	526066	3	527064	3	527065	3	527066	3	528064	3	528065	3	528066	3	4294967295	0	4294967295	0	
53	Armor(N) 022	50	1	18	54	522067	3	522068	3	522069	3	523067	3	523068	3	523069	3	525067	3	525068	3	525069	3	526067	3	526068	3	526069	3	527067	3	527068	3	527069	3	528067	3	528068	3	528069	3	4294967295	0	4294967295	0	
54	Armor(N) 023	53	1	18	54	522070	3	522071	3	522072	3	523070	3	523071	3	523072	3	525070	3	525071	3	525072	3	526070	3	526071	3	526072	3	527070	3	527071	3	527072	3	528070	3	528071	3	528072	3	4294967295	0	4294967295	0	
55	Armor(N) 024	55	1	18	54	522073	3	522074	3	522075	3	523073	3	523074	3	523075	3	525073	3	525074	3	525075	3	526073	3	526074	3	526075	3	527073	3	527074	3	527075	3	528073	3	528074	3	528075	3	4294967295	0	4294967295	0	
56	Armor(N) 025	55	1	18	54	522076	3	522077	3	522078	3	523076	3	523077	3	523078	3	525076	3	525077	3	525078	3	526076	3	526077	3	526078	3	527076	3	527077	3	527078	3	528076	3	528077	3	528078	3	4294967295	0	4294967295	0	
57	Armor(N) 026	55	1	18	54	522079	3	522080	3	522081	3	523079	3	523080	3	523081	3	525079	3	525080	3	525081	3	526079	3	526080	3	526081	3	527079	3	527080	3	527081	3	528079	3	528080	3	528081	3	4294967295	0	4294967295	0	
58	Armor(N) 027	56	1	18	54	522082	3	522083	3	522084	3	523082	3	523083	3	523084	3	525082	3	525083	3	525084	3	526082	3	526083	3	526084	3	527082	3	527083	3	527084	3	528082	3	528083	3	528084	3	4294967295	0	4294967295	0	
59	Armor(N) 028	58	1	18	54	522085	3	522086	3	522087	3	522088	3	522089	3	522090	3	522091	3	522092	3	522093	3	523085	3	523086	3	523087	3	523088	3	523089	3	523090	3	523091	3	523092	3	523093	3	4294967295	0	4294967295	0	
60	Armor(N) 029	58	1	18	54	525085	3	525086	3	525087	3	525088	3	525089	3	525090	3	525091	3	525092	3	525093	3	526085	3	526086	3	526087	3	526088	3	526089	3	526090	3	526091	3	526092	3	526093	3	4294967295	0	4294967295	0	
61	Armor(N) 030	58	1	18	54	527085	3	527086	3	527087	3	527088	3	527089	3	527090	3	527091	3	527092	3	527093	3	528085	3	528086	3	528087	3	528088	3	528089	3	528090	3	528091	3	528092	3	528093	3	4294967295	0	4294967295	0	
62	Armor(N) 031	60	1	18	54	522094	3	522095	3	522096	3	523094	3	523095	3	523096	3	525094	3	525095	3	525096	3	526094	3	526095	3	526096	3	527094	3	527095	3	527096	3	528094	3	528095	3	528096	3	4294967295	0	4294967295	0	
63	Armor(N) 032	65	1	18	54	522097	3	522098	3	522099	3	522100	3	522101	3	522102	3	523097	3	523098	3	523099	3	523100	3	523101	3	523102	3	525097	3	525098	3	525099	3	525100	3	525101	3	525102	3	4294967295	0	4294967295	0	
64	Armor(N) 033	65	1	18	54	526097	3	526098	3	526099	3	526100	3	526101	3	526102	3	527097	3	527098	3	527099	3	527100	3	527101	3	527102	3	528097	3	528098	3	528099	3	528100	3	528101	3	528102	3	4294967295	0	4294967295	0	
65	Armor(N) 034	70	1	18	54	522103	3	522104	3	522105	3	522106	3	522107	3	522108	3	523103	3	523104	3	523105	3	523106	3	523107	3	523108	3	525103	3	525104	3	525105	3	525106	3	525107	3	525108	3	4294967295	0	4294967295	0	
66	Armor(N) 035	70	1	18	54	526103	3	526104	3	526105	3	526106	3	526107	3	526108	3	527103	3	527104	3	527105	3	527106	3	527107	3	527108	3	528103	3	528104	3	528105	3	528106	3	528107	3	528108	3	4294967295	0	4294967295	0	
67	Necklace 001	30	1	4	12	529003	3	529019	3	529035	3	529051	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
68	Necklace 002	34	1	4	12	529004	3	529020	3	529036	3	529052	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
69	Necklace 003	38	1	4	12	529005	3	529021	3	529037	3	529053	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
70	Necklace 004	42	1	4	12	529006	3	529022	3	529038	3	529054	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
71	Necklace 005	46	1	4	12	529007	3	529023	3	529039	3	529055	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
72	Necklace 006	50	1	4	12	529008	3	529024	3	529040	3	529056	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
73	Necklace 007	56	1	4	12	529012	3	529028	3	529044	3	529060	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
74	Necklace 008	58	1	4	12	529013	3	529029	3	529045	3	529061	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
75	Necklace 009	60	1	4	12	529014	3	529030	3	529046	3	529062	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
76	Necklace 010	65	1	4	12	529015	3	529031	3	529047	3	529063	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
77	Necklace 011	70	1	4	12	529016	3	529032	3	529048	3	529064	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
78	Earing 001	26	1	4	12	531002	3	531018	3	531034	3	531050	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
79	Earing 002	30	1	4	12	531003	3	531019	3	531035	3	531051	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
80	Earing 003	34	1	4	12	531004	3	531020	3	531036	3	531052	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
81	Earing 004	38	1	4	12	531005	3	531021	3	531037	3	531053	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
82	Earing 005	42	1	4	12	531006	3	531022	3	531038	3	531054	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
83	Earing 006	46	1	4	12	531007	3	531023	3	531039	3	531055	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
84	Earing 007	50	1	4	12	531008	3	531024	3	531040	3	531056	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
85	Earing 008	53	1	4	12	531010	3	531025	3	531041	3	531057	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
86	Earing 009	55	1	4	12	531011	3	531026	3	531042	3	531058	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
87	Earing 010	56	0	4	12	531012	3	531027	3	531043	3	531059	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
88	Earing 011	58	0	4	12	531013	3	531028	3	531044	3	531060	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
89	Earing 012	60	0	4	12	531014	3	531029	3	531045	3	531061	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
90	Earing 013	65	0	4	12	531015	3	531030	3	531046	3	531062	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
91	Earing 014	70	0	4	12	531016	3	531031	3	531047	3	531063	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
92	Ring 001	21	0	4	12	530001	3	530017	3	530033	3	530049	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
93	Ring 002	25	0	4	12	530101	3	530108	3	530115	3	530122	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
94	Ring 003	26	0	4	12	530002	3	530018	3	530034	3	530050	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
95	Ring 004	30	0	11	33	530003	3	530019	3	530035	3	530051	3	530065	3	530071	3	530077	3	530083	3	530089	3	530095	3	530102	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
96	Ring 005	30	0	11	33	530109	3	530116	3	530123	3	530129	3	530135	3	530141	3	530147	3	530153	3	530159	3	530165	3	530171	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
97	Ring 006	34	0	4	12	530004	3	530020	3	530036	3	530052	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
98	Ring 007	35	0	18	54	530066	3	530072	3	530078	3	530084	3	530090	3	530096	3	530103	3	530110	3	530117	3	530124	3	530130	3	530136	3	530142	3	530148	3	530154	3	530160	3	530166	3	530172	3	4294967295	0	4294967295	0	
99	Ring 008	38	0	4	12	530005	3	530021	3	530037	3	530053	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
100	Ring 009	40	0	18	54	530067	3	530073	3	530079	3	530085	3	530091	3	530097	3	530104	3	530111	3	530118	3	530125	3	530131	3	530137	3	530143	3	530149	3	530155	3	530161	3	530167	3	530173	3	4294967295	0	4294967295	0	
101	Ring 010	42	0	4	12	530006	3	530022	3	530038	3	530054	3	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	4294967295	0	
