107	1070	무게효과 8 (120초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	18	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	36	0	0	0	0	0	0	0	0	0	0	35	35	1071	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	822	1	10	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
108	1080	무게효과 9 (120초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	36	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	36	0	0	0	0	0	0	0	0	0	0	35	35	1081	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	821	1	20	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
109	1090	무게효과 10 (130초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	72	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	102	0	0	0	0	0	0	0	0	0	0	35	35	1091	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	811	1	40	812	1	40	255	0	255	0	255	0	255	0	255	0	255	0
110	1100	무게효과 7 (130초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	45	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	8	0	0	0	0	0	0	0	0	0	0	35	35	1101	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	813	1	25	814	1	25	255	0	255	0	255	0	255	0	255	0	255	0
111	1110	무게효과 8 (130초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	27	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	54	0	0	0	0	0	0	0	0	0	0	35	35	1111	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	822	1	15	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
112	1120	무게효과 9 (130초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	72	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	72	0	0	0	0	0	0	0	0	0	0	35	35	1121	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	821	1	40	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
113	1130	무게효과 10 (140초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	90	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	128	0	0	0	0	0	0	0	0	0	0	35	35	1131	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	811	1	50	812	1	50	255	0	255	0	255	0	255	0	255	0	255	0
114	1140	무게효과 11 (140초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	72	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	12	0	0	0	0	0	0	0	0	0	0	35	35	1141	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	813	1	40	814	1	40	255	0	255	0	255	0	255	0	255	0	255	0
115	1150	무게효과 12 (140초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	36	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	72	0	0	0	0	0	0	0	0	0	0	35	35	1151	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	822	1	20	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
116	1160	무게효과 13 (140초과)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	108	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	108	0	0	0	0	0	0	0	0	0	0	35	35	1161	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	821	1	60	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
117	1170	무게효과 18 (경험치)	1	0	0	1	3	1	255	255	1	917504	0	0	1	0	0	0	9	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MAP_LAVA_DMG_02.png	0	250	0	0	0	0	0	0	0	0	0	0	35	35	1171	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	910	0	5	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
118	1180	지속 효과 3분(일반)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	180	180000	0	0	0	35	35	1181	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	917	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
119	1190	지속 효과 5분(일반)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	300	300000	0	0	0	35	35	1191	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	917	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
120	1200	지속 효과 10분(일반)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	600	600000	0	0	0	35	35	1201	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	917	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
121	1210	지속 효과 15분(일반)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	900	900000	0	0	0	35	35	1211	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	917	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
122	1220	지속 효과 20분(일반)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	1200	1200000	0	0	0	35	35	1221	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	917	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
123	1230	지속 효과 3분(PC방)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	180	180000	0	0	0	35	35	1231	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	918	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
124	1240	지속 효과 5분(PC방)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	300	300000	0	0	0	35	35	1241	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	918	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
125	1250	지속 효과 10분(PC방)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	600	600000	0	0	0	35	35	1251	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	918	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
126	1260	지속 효과 15분(PC방)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	900	900000	0	0	0	35	35	1261	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	918	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
127	1270	지속 효과 20분(PC방)	1	0	0	1	3	7	251	255	1	0	0	0	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	SYS_DIE_DB_001.png	0	4	0	0	0	0	0	1200	1200000	0	0	0	35	35	1271	4294967295	0	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	918	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
128	1280	패트롤 버프	1	0	0	1	3	5	252	255	1	131073	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_003.PNG	0	360	0	0	0	0	0	300	300000	0	0	0	50	50	1281	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	616	1	60	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
801	8010	맘에 들어 보너스!	1	0	0	1	3	5	253	255	1	131081	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_001.png	0	17	0	0	0	0	0	2400	2400000	0	0	0	70	70	8011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	1	255	0	0	606	1	5	607	1	5	255	0	255	0	255	0	255	0	255	0	255	0
802	8020	UTS 이벤트 버프	1	0	0	1	3	5	252	255	1	131073	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_003.PNG	0	360	0	0	0	0	0	300	300000	0	0	0	50	50	8021	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	616	1	60	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
804	8040	매직 큐브의 축복	1	0	0	1	3	3	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NMY_SKL_AST_017.png	0	1125	0	0	0	0	0	60	60000	0	0	0	0	0	8041	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	400	0	500	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
805	8050	매직 큐브의 축복	1	0	0	1	3	3	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NMY_SKL_AST_017.png	0	2250	0	0	0	0	0	30	30000	0	0	0	0	0	8051	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	400	0	1000	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
806	8060	매직 큐브의 축복	1	0	0	1	3	3	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_017.png	0	1125	0	0	0	0	0	60	60000	0	0	0	0	0	8061	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	401	0	500	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
807	8070	매직 큐브의 축복	1	0	0	1	3	3	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_017.png	0	2250	0	0	0	0	0	30	30000	0	0	0	0	0	8071	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	401	0	1000	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
808	8080	매직 큐브의 축복	1	0	0	1	3	5	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NPS_SKL_AST_002.png	0	495	0	0	0	0	0	30	30000	0	0	0	0	0	8081	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	606	1	100	607	1	100	255	0	255	0	255	0	255	0	255	0	255	0
809	8090	매직 큐브의 축복	1	0	0	1	3	5	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NPS_SKL_AST_012.png	0	30	0	0	0	0	0	30	30000	0	0	0	0	0	8091	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	608	1	100	609	1	100	255	0	255	0	255	0	255	0	255	0	255	0
810	8100	매직 큐브의 축복	1	0	0	1	3	3	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_016.png	0	3375	0	0	0	0	0	30	30000	0	0	0	0	0	8101	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	400	0	500	401	0	1000	255	0	255	0	255	0	255	0	255	0	255	0
811	8110	매직 큐브의 축복	1	0	0	1	3	5	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MMI_SKL_AST_024.png	0	2810	0	0	0	0	0	30	30000	0	0	0	0	0	8111	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	632	1	50	633	1	50	255	0	255	0	255	0	255	0	255	0	255	0
812	8120	매직 큐브의 축복	1	0	0	1	3	5	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	NDH_SKL_AST_008.png	0	900	0	0	0	0	0	30	30000	0	0	0	0	0	8121	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	617	1	50	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
813	8130	매직 큐브의 축복	1	0	0	1	3	5	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MMI_SKL_AST_018.png	0	900	0	0	0	0	0	600	600000	0	0	0	0	0	8131	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	637	0	2000	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
814	8140	매직 큐브의 저주	1	0	0	1	3	7	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MKR_SKL_AST_008.png	0	50	0	0	0	0	0	60	60000	0	0	0	0	0	8141	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	845	255	0	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
815	8150	매직 큐브의 저주	1	0	0	1	3	7	255	255	1	9	0	0	8	0	0	0	0	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MPL_SKL_AST_010.png	0	135	0	0	0	0	0	60	60000	0	0	0	0	0	8151	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	9999	255	0	255	0	0	821	1	50	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
816	8160	에너지로 바뀐 저주 1LV	1	0	0	1	3	5	250	255	1	131081	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MKR_SKL_AST_009.png	0	11	0	0	0	0	0	20	20000	0	0	0	70	70	8011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	606	1	3	607	1	3	255	0	255	0	255	0	255	0	255	0	255	0
817	8170	에너지로 바뀐 저주 2LV	1	0	0	1	3	5	250	255	2	131081	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MKR_SKL_AST_009.png	0	20	0	0	0	0	0	20	20000	0	0	0	70	70	8011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	606	1	6	607	1	6	255	0	255	0	255	0	255	0	255	0	255	0
818	8180	에너지로 바뀐 저주 3LV	1	0	0	1	3	5	250	255	3	131081	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MKR_SKL_AST_009.png	0	33	0	0	0	0	0	20	20000	0	0	0	70	70	8011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	606	1	10	607	1	10	255	0	255	0	255	0	255	0	255	0	255	0
819	8190	에너지로 바뀐 저주 4LV	1	0	0	1	3	5	250	255	4	131081	0	0	1	0	0	0	0	255	0	0	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	MKR_SKL_AST_009.png	0	50	0	0	0	0	0	20	20000	0	0	0	70	70	8011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	606	1	15	607	1	15	255	0	255	0	255	0	255	0	255	0	255	0
901	9010	집중의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_001.png	0	63	0	0	0	0	0	780	780000	0	0	0	50	50	9011	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	618	1	10	616	1	10	255	0	255	0	255	0	255	0	255	0	255	0
902	9020	초집중의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_002.png	0	95	0	0	0	0	0	780	780000	0	0	0	50	50	9021	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	618	1	15	616	1	15	255	0	255	0	255	0	255	0	255	0	255	0
903	9030	회피의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_003.png	0	62	0	0	0	0	0	780	780000	0	0	0	50	50	9031	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	619	0	10	616	1	10	255	0	255	0	255	0	255	0	255	0	255	0
904	9040	초회피의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_004.png	0	93	0	0	0	0	0	780	780000	0	0	0	50	50	9041	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	619	0	15	616	1	15	255	0	255	0	255	0	255	0	255	0	255	0
905	9050	체력의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_005.png	0	61	0	0	0	0	0	780	780000	0	0	0	50	50	9051	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	603	1	10	616	1	10	255	0	255	0	255	0	255	0	255	0	255	0
906	9060	초체력의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_006.png	0	93	0	0	0	0	0	780	780000	0	0	0	50	50	9061	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	603	1	25	616	1	15	255	0	255	0	255	0	255	0	255	0	255	0
907	9070	기력의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_007.png	0	61	0	0	0	0	0	780	780000	0	0	0	50	50	9071	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	604	1	10	616	1	10	255	0	255	0	255	0	255	0	255	0	255	0
908	9080	초기력의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_008.png	0	93	0	0	0	0	0	780	780000	0	0	0	50	50	9081	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	604	1	25	616	1	15	255	0	255	0	255	0	255	0	255	0	255	0
909	9090	전생의 저주	1	0	0	1	3	7	254	255	1	9	0	0	1	0	0	0	196	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_009.png	0	75	0	0	0	0	0	156	156000	0	0	0	50	50	9091	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	821	1	15	809	1	10	255	0	255	0	255	0	255	0	255	0	255	0
910	9100	파워의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_010.png	0	173	0	0	0	0	0	780	780000	0	0	0	50	50	9101	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	606	1	35	616	1	20	255	0	255	0	255	0	255	0	255	0	255	0
911	9110	에너지의 신탁	1	0	0	1	3	5	254	255	1	9	0	0	1	0	0	0	405	255	0	0	0	0	4294967295	4294967295	4294967295	4294967295	4294967295	255	255	TMQ_SKL_ICO_011.png	0	183	0	0	0	0	0	780	780000	0	0	0	50	50	9111	4294967295	1	1000	65535	65535	65535	65535	65535	0	17	1	255	0	255	0	0	607	1	35	616	1	20	255	0	255	0	255	0	255	0	255	0	255	0
1000	10000	박쥐 장풍	1	0	1	1	2	0	255	255	1	144	1	1	1	0	0	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255		0	60	0	2	2000	0	0	0	0	0	0	0	25	25	10001	4294967295	0	1000	500	500	2000	65535	65535	0	1	1	255	0	255	0	0	101	1	185	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
1004	10040	갤릭포	1	0	1	1	1	0	255	255	1	0	1	1	8	3	2	30	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255		0	60	0	0	0	15	15000	0	0	0	0	0	25	25	10041	4294967295	0	1000	65535	65535	2001	65535	65535	0	1	1	255	0	255	0	0	101	1	225	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
1008	10080	빅 뱅 어택	1	0	1	1	1	0	255	255	1	0	1	1	8	1	3	0	0	255	0	65535	0	1	4294967295	4294967295	4294967295	4294967295	4294967295	255	255		0	60	0	0	0	0	0	0	0	0	0	0	25	25	10081	4294967295	0	1000	65535	65535	65535	65535	65535	0	1	1	255	0	255	0	0	101	1	225	4294967295	255	0	255	0	255	0	255	0	255	0	255	0	255	0
