12	DBO_SZone_002	DBO_SZone_002	0	1	4294967295	0	4294966296	Spawn_MOB_SZone_002	Spawn_NPC_SZone_002	Spawn_Object_SZone_002	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	0	1	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	Map_SZone002\\	0	19	150			4294967295	255	1	5	1	10	5	10	5	10	5	10	5	
13	DBO_Dungeon_ETC	DBO_Dungeon_ETC	0	1	4294967295	0	4294966296	Spawn_MOB_Dungeon_ETC	Spawn_NPC_Dungeon_ETC	Spawn_Object_Dungeon_ETC	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	0	1	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	DBO_Dungeon_ETC\\	0	20	150			4294967295	255	1	5	1	10	5	10	5	10	5	10	5	
14	DBO_WZone_001	DBO_WZone_001	0	1	4294967295	0	4294966296	Spawn_MOB_Wzone_001	Spawn_NPC_Wzone_001	Spawn_Object_WZone_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	0	1	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	Map_WZone001\\	0	5001	150			4294967295	255	0	5	1	10	5	10	5	10	5	10	5	
15	DBO_Main_World_02	DBO_Main_World_02	0	1	4294967295	0	4294966296	Spawn_MOB_Main_World_02	Spawn_NPC_Main_World_02	Spawn_Object_Main_World_02	8192	0	8192	-8192	0	-8192	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	-0.507669	-0.021555	-0.861282	-2487.1	-105.6	-4219.47	-0.588765	0	-0.808304	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	0	1	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	Map_MainWorld2\\	0	1	150			4294967295	255	0	5	1	10	5	10	5	10	5	10	5	
100	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	2	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
101	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	2	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
102	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	2	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
103	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	2	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
104	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	2	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
200	DBO_Budoh_001	DBO_Budoh_001	0	1	4294967295	0	4294966296	Spawn_MOB_Town_001	Spawn_NPC_Budoh_01	Spawn_Object_Budoh_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	100	0	100	0.57735	0.57735	0.57735	209.335	22	157.348	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	11	1	1	6404	0	-437	1	0	0	Map_Budoh001\\	0	103	150	Loading_Budoh_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
500	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	1	1	4337.12	0	4102.63	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
501	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	2	1	2810.52	0	2989.75	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
502	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	3	1	5597.8	0	-3785.92	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
503	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	4	1	3286.87	0	-2878.01	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
504	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	5	1	5834.14	0	560.781	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
505	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	6	1	1153.16	0	-258.096	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
506	DBO_Dojo_001	DBO_Dojo_001	0	1	4294967295	0	30000	Spawn_MOB_Dojo_001	Spawn_NPC_Dojo_001	Spawn_Object_DBO_Dojo_001	2048	0	2048	-2048	0	-2048	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	95.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	1024	1	1	52685	3	7	1	-1247.07	0	-1343.84	1	0	0	Map_Dojo001\\	0	1004	150	Loading_Dojo_001.swf		4294967295	255	1	0	0	0	0	0	0	0	0	0	0	
9999	DBO_Start_001	DBO_Start_001	0	1	4294967295	0	30000	0_Mob_Spawn_Data	0_NPC_Spawn_Data	0_Object_Spawn_Data	1024	0	1024	-1024	0	-1024	0	0	0	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	3.40282e+31	0	3.40282e+31	-148.51	0	131.17	0	0	1	-62.13	85.62	-14.16	0	0	1	-61.06	85.62	146.29	0	0	-1	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	3.40282e+31	3.40282e+31	3.40282e+31	1	0	0	50	1	1	52685	0	1	1	5855	0	1400	1	0	0	Map_Dojo001\\	0	1004	150			4294967295	255	1	5	1	10	5	10	5	10	5	10	5	
