96	액체 프라늄	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
97	액체 프라늄	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
98	액체 프라늄	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
99	액체 프라늄	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92001	거북이 등껍질	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	1	10	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92003	거대한 알	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	1	10	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92008	공룡 고기	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	1	10	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92011	늙은 나메크 장로	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	1	10	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92013	뿔나사우루스의 붉은 알	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	1	10	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92041	화염 사출기	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	0	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92042	화염 사출기	1	1	255	255	255	255	0	1	4294967295	3.40282e+31		821	0	1	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92070	김학남 배틀슈츠 - 배리어	1	3	255	255	255	255	0	1	4294967295	3.40282e+31		637	0	1000	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
92071	김학남 배틀슈츠 - 마비시간감소	1	3	255	255	255	255	0	1	4294967295	3.40282e+31		643	1	90	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
401010	액체 프라늄 S3	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	75	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
401011	액체 프라늄 S3	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	75	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
401012	액체 프라늄 S3	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	75	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
401013	액체 프라늄 S3	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	75	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
401014	액체 프라늄 S3	1	3	255	255	255	255	0	255	4294967295	3.40282e+31		616	1	75	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
529001	인연의 목걸이	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		640	1	4	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
529017	나메 팬던 목걸이	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		638	1	4	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
529033	나선 목걸이	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		640	1	4	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
529049	금령 목걸이	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		640	1	4	255	4294967295	0	-1	255	4294967295	0	-1	255	4294967295	0	-1	255	
530001	호박 반지	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		603	0	99	255	809	0	19	255	4294967295	0	-1	255	4294967295	0	-1	255	
530002	호박 반지	1	1	255	255	255	255	0	26	4294967295	3.40282e+31		603	0	120	255	809	0	23	255	4294967295	0	-1	255	4294967295	0	-1	255	
530003	호박 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		603	0	135	255	809	0	25	255	4294967295	0	-1	255	4294967295	0	-1	255	
530004	호박 반지	1	1	255	255	255	255	0	34	4294967295	3.40282e+31		603	0	149	255	809	0	28	255	4294967295	0	-1	255	4294967295	0	-1	255	
530005	호박 반지	1	1	255	255	255	255	0	38	4294967295	3.40282e+31		603	0	167	255	809	0	32	255	4294967295	0	-1	255	4294967295	0	-1	255	
530006	호박 반지	1	1	255	255	255	255	0	42	4294967295	3.40282e+31		603	0	181	255	809	0	34	255	4294967295	0	-1	255	4294967295	0	-1	255	
530007	호박 반지	1	1	255	255	255	255	0	46	4294967295	3.40282e+31		603	0	199	255	809	0	38	255	4294967295	0	-1	255	4294967295	0	-1	255	
530008	호박 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		603	0	213	255	809	0	40	255	4294967295	0	-1	255	4294967295	0	-1	255	
530009	호박 반지	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		603	0	99	255	809	0	19	255	4294967295	0	-1	255	4294967295	0	-1	255	
530010	호박 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		603	0	234	255	809	0	45	255	4294967295	0	-1	255	4294967295	0	-1	255	
530011	호박 반지	1	1	255	255	255	255	0	53	4294967295	3.40282e+31		603	0	224	255	809	0	43	255	4294967295	0	-1	255	4294967295	0	-1	255	
530012	호박 반지	1	1	255	255	255	255	0	56	4294967295	3.40282e+31		603	0	243	255	809	0	47	255	4294967295	0	-1	255	4294967295	0	-1	255	
530013	호박 반지	1	1	255	255	255	255	0	58	4294967295	3.40282e+31		603	0	252	255	809	0	49	255	4294967295	0	-1	255	4294967295	0	-1	255	
530014	호박 반지	1	1	255	255	255	255	0	60	4294967295	3.40282e+31		603	0	264	255	809	0	51	255	4294967295	0	-1	255	4294967295	0	-1	255	
530015	호박 반지	1	1	255	255	255	255	0	65	4294967295	3.40282e+31		603	0	274	255	809	0	54	255	4294967295	0	-1	255	4294967295	0	-1	255	
530016	호박 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		603	0	281	255	809	0	55	255	4294967295	0	-1	255	4294967295	0	-1	255	
530017	대립의 반지	1	1	255	255	255	255	0	3	4294967295	3.40282e+31		604	0	63	255	808	0	30	255	4294967295	0	-1	255	4294967295	0	-1	255	
530018	대립의 반지	1	1	255	255	255	255	0	26	4294967295	3.40282e+31		604	0	77	255	808	0	37	255	4294967295	0	-1	255	4294967295	0	-1	255	
530019	대립의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		604	0	86	255	808	0	41	255	4294967295	0	-1	255	4294967295	0	-1	255	
530020	대립의 반지	1	1	255	255	255	255	0	34	4294967295	3.40282e+31		604	0	95	255	808	0	45	255	4294967295	0	-1	255	4294967295	0	-1	255	
530021	대립의 반지	1	1	255	255	255	255	0	38	4294967295	3.40282e+31		604	0	106	255	808	0	51	255	4294967295	0	-1	255	4294967295	0	-1	255	
530022	대립의 반지	1	1	255	255	255	255	0	42	4294967295	3.40282e+31		604	0	114	255	808	0	56	255	4294967295	0	-1	255	4294967295	0	-1	255	
530023	대립의 반지	1	1	255	255	255	255	0	46	4294967295	3.40282e+31		604	0	127	255	808	0	61	255	4294967295	0	-1	255	4294967295	0	-1	255	
530024	대립의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		604	0	136	255	808	0	65	255	4294967295	0	-1	255	4294967295	0	-1	255	
530025	대립의 반지	1	1	255	255	255	255	0	53	4294967295	3.40282e+31		604	0	143	255	808	0	68	255	4294967295	0	-1	255	4294967295	0	-1	255	
530026	대립의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		604	0	149	255	808	0	72	255	4294967295	0	-1	255	4294967295	0	-1	255	
530027	대립의 반지	1	1	255	255	255	255	0	56	4294967295	3.40282e+31		604	0	156	255	808	0	75	255	4294967295	0	-1	255	4294967295	0	-1	255	
530028	대립의 반지	1	1	255	255	255	255	0	58	4294967295	3.40282e+31		604	0	162	255	808	0	79	255	4294967295	0	-1	255	4294967295	0	-1	255	
530029	대립의 반지	1	1	255	255	255	255	0	60	4294967295	3.40282e+31		604	0	169	255	808	0	82	255	4294967295	0	-1	255	4294967295	0	-1	255	
530030	대립의 반지	1	1	255	255	255	255	0	65	4294967295	3.40282e+31		604	0	174	255	808	0	84	255	4294967295	0	-1	255	4294967295	0	-1	255	
530031	대립의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		604	0	181	255	808	0	87	255	4294967295	0	-1	255	4294967295	0	-1	255	
530032	대립의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		604	0	183	255	808	0	90	255	4294967295	0	-1	255	4294967295	0	-1	255	
530033	조화의 반지	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		620	0	34	255	814	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530034	조화의 반지	1	1	255	255	255	255	0	26	4294967295	3.40282e+31		620	0	41	255	814	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530035	조화의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		620	0	45	255	814	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530036	조화의 반지	1	1	255	255	255	255	0	34	4294967295	3.40282e+31		620	0	49	255	814	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530037	조화의 반지	1	1	255	255	255	255	0	38	4294967295	3.40282e+31		620	0	54	255	814	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530038	조화의 반지	1	1	255	255	255	255	0	42	4294967295	3.40282e+31		620	0	59	255	814	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530039	조화의 반지	1	1	255	255	255	255	0	46	4294967295	3.40282e+31		620	0	65	255	814	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530040	조화의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		620	0	69	255	814	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530041	조화의 반지	1	1	255	255	255	255	0	53	4294967295	3.40282e+31		620	0	72	255	814	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530042	조화의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		620	0	75	255	814	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530043	조화의 반지	1	1	255	255	255	255	0	56	4294967295	3.40282e+31		620	0	78	255	814	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530044	조화의 반지	1	1	255	255	255	255	0	58	4294967295	3.40282e+31		620	0	81	255	814	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530045	조화의 반지	1	1	255	255	255	255	0	60	4294967295	3.40282e+31		620	0	84	255	814	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530046	조화의 반지	1	1	255	255	255	255	0	65	4294967295	3.40282e+31		620	0	87	255	814	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530047	조화의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		620	0	90	255	814	0	10	255	4294967295	0	-1	255	4294967295	0	-1	255	
530048	조화의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		620	0	93	255	814	0	10	255	4294967295	0	-1	255	4294967295	0	-1	255	
530049	팽창의 반지	1	1	255	255	255	255	0	21	4294967295	3.40282e+31		620	0	34	255	813	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530050	팽창의 반지	1	1	255	255	255	255	0	26	4294967295	3.40282e+31		620	0	41	255	813	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530051	팽창의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		620	0	45	255	813	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530052	팽창의 반지	1	1	255	255	255	255	0	34	4294967295	3.40282e+31		620	0	49	255	813	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530053	팽창의 반지	1	1	255	255	255	255	0	38	4294967295	3.40282e+31		620	0	54	255	813	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530054	팽창의 반지	1	1	255	255	255	255	0	42	4294967295	3.40282e+31		620	0	59	255	813	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530055	팽창의 반지	1	1	255	255	255	255	0	46	4294967295	3.40282e+31		620	0	65	255	813	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530056	팽창의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		620	0	69	255	813	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530057	팽창의 반지	1	1	255	255	255	255	0	53	4294967295	3.40282e+31		620	0	72	255	813	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530058	팽창의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		620	0	75	255	813	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530059	팽창의 반지	1	1	255	255	255	255	0	56	4294967295	3.40282e+31		620	0	78	255	813	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530060	팽창의 반지	1	1	255	255	255	255	0	58	4294967295	3.40282e+31		620	0	81	255	813	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530061	팽창의 반지	1	1	255	255	255	255	0	60	4294967295	3.40282e+31		620	0	84	255	813	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530062	팽창의 반지	1	1	255	255	255	255	0	65	4294967295	3.40282e+31		620	0	87	255	813	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530063	팽창의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		620	0	90	255	813	0	10	255	4294967295	0	-1	255	4294967295	0	-1	255	
530064	팽창의 반지	1	1	255	255	255	255	0	70	4294967295	3.40282e+31		620	0	93	255	813	0	10	255	4294967295	0	-1	255	4294967295	0	-1	255	
530065	TO 듀얼 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		607	0	3	255	813	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530066	TO 듀얼 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		607	0	4	255	813	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530067	TO 듀얼 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		607	0	5	255	813	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530068	TO 듀얼 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		607	0	6	255	813	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530069	TO 듀얼 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		607	0	7	255	813	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530070	TO 듀얼 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		607	0	8	255	813	0	10	255	4294967295	0	-1	255	4294967295	0	-1	255	
530071	TN 듀얼 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		608	0	13	255	814	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530072	TN 듀얼 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		608	0	15	255	814	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530073	TN 듀얼 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		608	0	16	255	814	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530074	TN 듀얼 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		608	0	18	255	814	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530075	TN 듀얼 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		608	0	20	255	814	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530076	TN 듀얼 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		608	0	22	255	814	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530077	BO 듀얼 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		619	0	17	255	823	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530078	BO 듀얼 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		619	0	19	255	823	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530079	BO 듀얼 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		619	0	22	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530080	BO 듀얼 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		619	0	24	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530081	BO 듀얼 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		619	0	27	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530082	BO 듀얼 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		619	0	29	255	823	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530083	BN 듀얼 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		618	0	30	255	824	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530084	BN 듀얼 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		618	0	34	255	824	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530085	BN 듀얼 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		618	0	39	255	824	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530086	BN 듀얼 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		618	0	44	255	824	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530087	BN 듀얼 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		618	0	48	255	824	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530088	BN 듀얼 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		618	0	52	255	824	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530089	ON 듀얼 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		608	0	5	255	808	0	55	255	4294967295	0	-1	255	4294967295	0	-1	255	
530090	ON 듀얼 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		608	0	7	255	808	0	64	255	4294967295	0	-1	255	4294967295	0	-1	255	
530091	ON 듀얼 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		608	0	9	255	808	0	71	255	4294967295	0	-1	255	4294967295	0	-1	255	
530092	ON 듀얼 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		608	0	11	255	808	0	79	255	4294967295	0	-1	255	4294967295	0	-1	255	
530093	ON 듀얼 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		608	0	13	255	808	0	86	255	4294967295	0	-1	255	4294967295	0	-1	255	
530094	ON 듀얼 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		608	0	15	255	808	0	95	255	4294967295	0	-1	255	4294967295	0	-1	255	
530095	FTB 트릴로지 링	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		609	0	5	255	808	0	55	255	4294967295	0	-1	255	4294967295	0	-1	255	
530096	FTB 트릴로지 링	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		609	0	7	255	808	0	64	255	4294967295	0	-1	255	4294967295	0	-1	255	
530097	FTB 트릴로지 링	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		609	0	9	255	808	0	71	255	4294967295	0	-1	255	4294967295	0	-1	255	
530098	FTB 트릴로지 링	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		609	0	11	255	808	0	79	255	4294967295	0	-1	255	4294967295	0	-1	255	
530099	FTB 트릴로지 링	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		609	0	13	255	808	0	86	255	4294967295	0	-1	255	4294967295	0	-1	255	
530100	FTB 트릴로지 링	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		609	0	15	255	808	0	95	255	4294967295	0	-1	255	4294967295	0	-1	255	
530101	봄의 반지	1	1	255	255	255	255	0	25	4294967295	3.40282e+31		607	0	6	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530102	봄의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		607	0	7	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530103	봄의 반지	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		607	0	8	255	823	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530104	봄의 반지	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		607	0	9	255	823	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530105	봄의 반지	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		607	0	11	255	823	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530106	봄의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		607	0	12	255	823	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530107	봄의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		607	0	13	255	823	0	9	255	4294967295	0	-1	255	4294967295	0	-1	255	
530108	여름의 반지	1	1	255	255	255	255	0	25	4294967295	3.40282e+31		618	0	28	255	812	0	1	255	4294967295	0	-1	255	4294967295	0	-1	255	
530109	여름의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		618	0	33	255	812	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530110	여름의 반지	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		618	0	38	255	812	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530111	여름의 반지	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		618	0	42	255	812	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530112	여름의 반지	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		618	0	47	255	812	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530113	여름의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		618	0	51	255	812	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530114	여름의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		618	0	57	255	812	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530115	가을의 반지	1	1	255	255	255	255	0	25	4294967295	3.40282e+31		606	0	6	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530116	가을의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		606	0	7	255	823	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530117	가을의 반지	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		606	0	9	255	823	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530118	가을의 반지	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		606	0	10	255	823	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530119	가을의 반지	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		606	0	11	255	823	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530120	가을의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		606	0	12	255	823	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
530121	가을의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		606	0	13	255	823	0	8	255	4294967295	0	-1	255	4294967295	0	-1	255	
530122	겨울의 반지	1	1	255	255	255	255	0	25	4294967295	3.40282e+31		618	0	28	255	811	0	1	255	4294967295	0	-1	255	4294967295	0	-1	255	
530123	겨울의 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		618	0	32	255	811	0	1	255	4294967295	0	-1	255	4294967295	0	-1	255	
530124	겨울의 반지	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		618	0	37	255	811	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530125	겨울의 반지	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		618	0	41	255	811	0	2	255	4294967295	0	-1	255	4294967295	0	-1	255	
530126	겨울의 반지	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		618	0	46	255	811	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530127	겨울의 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		618	0	51	255	811	0	3	255	4294967295	0	-1	255	4294967295	0	-1	255	
530128	겨울의 반지	1	1	255	255	255	255	0	55	4294967295	3.40282e+31		618	0	56	255	811	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530129	모양만 반지	1	1	255	255	255	255	0	30	4294967295	3.40282e+31		619	0	10	255	813	0	4	255	4294967295	0	-1	255	4294967295	0	-1	255	
530130	모양만 반지	1	1	255	255	255	255	0	35	4294967295	3.40282e+31		619	0	11	255	813	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530131	모양만 반지	1	1	255	255	255	255	0	40	4294967295	3.40282e+31		619	0	13	255	813	0	5	255	4294967295	0	-1	255	4294967295	0	-1	255	
530132	모양만 반지	1	1	255	255	255	255	0	45	4294967295	3.40282e+31		619	0	14	255	813	0	6	255	4294967295	0	-1	255	4294967295	0	-1	255	
530133	모양만 반지	1	1	255	255	255	255	0	50	4294967295	3.40282e+31		619	0	15	255	813	0	7	255	4294967295	0	-1	255	4294967295	0	-1	255	
