502015	15	9	60010000	60020000	60030000	
502016	15	9	60010000	60020000	60030000	
502017	16	10	60010000	60020000	60030000	
502018	15	9	70010000	70020000	70030000	
502019	16	10	70010000	70020000	70030000	
503001	14	9	10010000	10020000	10030000	
503002	15	9	10010000	10020000	10030000	
503003	14	9	20010000	20020000	20030000	
503004	15	9	20010000	20020000	20030000	
503005	14	9	30010000	30020000	30030000	
503006	15	9	30010000	30020000	30030000	
503007	16	10	30010000	30020000	30030000	
503008	15	9	40010000	40020000	40030000	
503009	15	9	40010000	40020000	40030000	
503010	14	9	50010000	50020000	50030000	
503011	15	9	50010000	50020000	50030000	
503012	16	10	50010000	50020000	50030000	
503013	14	9	60010000	60020000	60030000	
503014	15	9	60010000	60020000	60030000	
503015	15	9	60010000	60020000	60030000	
503016	15	9	60010000	60020000	60030000	
503017	16	10	60010000	60020000	60030000	
503018	15	9	70010000	70020000	70030000	
503019	16	10	70010000	70020000	70030000	
504001	14	9	10010000	10020000	10030000	
504002	15	9	10010000	10020000	10030000	
504003	14	9	20010000	20020000	20030000	
504004	15	9	20010000	20020000	20030000	
504005	14	9	30010000	30020000	30030000	
504006	15	9	30010000	30020000	30030000	
504007	16	10	30010000	30020000	30030000	
504008	15	9	40010000	40020000	40030000	
504009	15	9	40010000	40020000	40030000	
504010	14	9	50010000	50020000	50030000	
504011	15	9	50010000	50020000	50030000	
504012	16	10	50010000	50020000	50030000	
504013	14	9	60010000	60020000	60030000	
504014	15	9	60010000	60020000	60030000	
504015	15	9	60010000	60020000	60030000	
504016	15	9	60010000	60020000	60030000	
504017	16	10	60010000	60020000	60030000	
504018	15	9	70010000	70020000	70030000	
504019	16	10	70010000	70020000	70030000	
505001	14	9	10010000	10020000	10030000	
505002	15	9	10010000	10020000	10030000	
505003	14	9	20010000	20020000	20030000	
505004	15	9	20010000	20020000	20030000	
505005	14	9	30010000	30020000	30030000	
505006	15	9	30010000	30020000	30030000	
505007	16	10	30010000	30020000	30030000	
505008	15	9	40010000	40020000	40030000	
505009	15	9	40010000	40020000	40030000	
505010	14	9	50010000	50020000	50030000	
505011	15	9	50010000	50020000	50030000	
505012	16	10	50010000	50020000	50030000	
505013	14	9	60010000	60020000	60030000	
505014	15	9	60010000	60020000	60030000	
505015	15	9	60010000	60020000	60030000	
505016	15	9	60010000	60020000	60030000	
505017	16	10	60010000	60020000	60030000	
505018	15	9	70010000	70020000	70030000	
505019	16	10	70010000	70020000	70030000	
506001	14	9	10010000	10020000	10030000	
506002	15	9	10010000	10020000	10030000	
506003	14	9	20010000	20020000	20030000	
506004	15	9	20010000	20020000	20030000	
506005	14	9	30010000	30020000	30030000	
506006	15	9	30010000	30020000	30030000	
506007	16	10	30010000	30020000	30030000	
506008	16	10	30010000	30020000	30030000	
506009	15	9	40010000	40020000	40030000	
506010	15	9	40010000	40020000	40030000	
506011	14	9	50010000	50020000	50030000	
506012	15	9	50010000	50020000	50030000	
506013	16	10	50010000	50020000	50030000	
506014	14	9	60010000	60020000	60030000	
506015	15	9	60010000	60020000	60030000	
506016	15	9	60010000	60020000	60030000	
506017	15	9	60010000	60020000	60030000	
506018	15	9	60010000	60020000	60030000	
506019	16	10	60010000	60020000	60030000	
506020	15	9	70010000	70020000	70030000	
506021	16	10	70010000	70020000	70030000	
508001	16	10	30010000	30020000	30030000	
508002	15	9	40010000	40020000	40030000	
508003	15	9	40010000	40020000	40030000	
508004	14	9	50010000	50020000	50030000	
508005	15	9	50010000	50020000	50030000	
508006	16	10	50010000	50020000	50030000	
508007	14	9	60010000	60020000	60030000	
508008	15	9	60010000	60020000	60030000	
508009	15	9	60010000	60020000	60030000	
508010	15	9	60010000	60020000	60030000	
508011	16	10	60010000	60020000	60030000	
508012	15	9	70010000	70020000	70030000	
508013	16	10	70010000	70020000	70030000	
509001	16	10	30010000	30020000	30030000	
509002	15	9	40010000	40020000	40030000	
509003	15	9	40010000	40020000	40030000	
509004	14	9	50010000	50020000	50030000	
509005	15	9	50010000	50020000	50030000	
509006	16	10	50010000	50020000	50030000	
509007	14	9	60010000	60020000	60030000	
509008	15	9	60010000	60020000	60030000	
509009	15	9	60010000	60020000	60030000	
509010	15	9	60010000	60020000	60030000	
509011	16	10	60010000	60020000	60030000	
509012	15	9	70010000	70020000	70030000	
509013	16	10	70010000	70020000	70030000	
510001	16	10	30010000	30020000	30030000	
510002	15	9	40010000	40020000	40030000	
510003	15	9	40010000	40020000	40030000	
510004	14	9	50010000	50020000	50030000	
510005	15	9	50010000	50020000	50030000	
510006	16	10	50010000	50020000	50030000	
510007	14	9	60010000	60020000	60030000	
510008	15	9	60010000	60020000	60030000	
510009	15	9	60010000	60020000	60030000	
510010	15	9	60010000	60020000	60030000	
510011	16	10	60010000	60020000	60030000	
510012	15	9	70010000	70020000	70030000	
510013	16	10	70010000	70020000	70030000	
511001	16	10	30010000	30020000	30030000	
511002	15	9	40010000	40020000	40030000	
511003	15	9	40010000	40020000	40030000	
511004	14	9	50010000	50020000	50030000	
511005	15	9	50010000	50020000	50030000	
511006	16	10	50010000	50020000	50030000	
511007	14	9	60010000	60020000	60030000	
511008	15	9	60010000	60020000	60030000	
511009	15	9	60010000	60020000	60030000	
511010	15	9	60010000	60020000	60030000	
511011	16	10	60010000	60020000	60030000	
511012	15	9	70010000	70020000	70030000	
511013	16	10	70010000	70020000	70030000	
512001	16	10	30010000	30020000	30030000	
512002	15	9	40010000	40020000	40030000	
512003	15	9	40010000	40020000	40030000	
512004	14	9	50010000	50020000	50030000	
512005	15	9	50010000	50020000	50030000	
512006	16	10	50010000	50020000	50030000	
512007	14	9	60010000	60020000	60030000	
512008	15	9	60010000	60020000	60030000	
512009	15	9	60010000	60020000	60030000	
512010	15	9	60010000	60020000	60030000	
512011	16	10	60010000	60020000	60030000	
512012	15	9	70010000	70020000	70030000	
512013	16	10	70010000	70020000	70030000	
513001	16	10	30010000	30020000	30030000	
513002	15	9	40010000	40020000	40030000	
513003	15	9	40010000	40020000	40030000	
513004	14	9	50010000	50020000	50030000	
513005	15	9	50010000	50020000	50030000	
513006	16	10	50010000	50020000	50030000	
513007	14	9	60010000	60020000	60030000	
513008	15	9	60010000	60020000	60030000	
513009	15	9	60010000	60020000	60030000	
513010	15	9	60010000	60020000	60030000	
513011	16	10	60010000	60020000	60030000	
513012	15	9	70010000	70020000	70030000	
513013	16	10	70010000	70020000	70030000	
514001	16	10	30010000	30020000	30030000	
514002	15	9	40010000	40020000	40030000	
514003	15	9	40010000	40020000	40030000	
514004	14	9	50010000	50020000	50030000	
514005	15	9	50010000	50020000	50030000	
514006	16	10	50010000	50020000	50030000	
514007	14	9	60010000	60020000	60030000	
514008	15	9	60010000	60020000	60030000	
514009	15	9	60010000	60020000	60030000	
514010	15	9	60010000	60020000	60030000	
514011	16	10	60010000	60020000	60030000	
514012	15	9	70010000	70020000	70030000	
514013	16	10	70010000	70020000	70030000	
515001	16	10	30010000	30020000	30030000	
515002	15	9	40010000	40020000	40030000	
515003	15	9	40010000	40020000	40030000	
515004	14	9	50010000	50020000	50030000	
515005	15	9	50010000	50020000	50030000	
515006	16	10	50010000	50020000	50030000	
515007	14	9	60010000	60020000	60030000	
515008	15	9	60010000	60020000	60030000	
515009	15	9	60010000	60020000	60030000	
515010	15	9	60010000	60020000	60030000	
515011	16	10	60010000	60020000	60030000	
515012	15	9	70010000	70020000	70030000	
515013	16	10	70010000	70020000	70030000	
518001	16	10	30010000	30020000	30030000	
518002	15	9	40010000	40020000	40030000	
518003	15	9	40010000	40020000	40030000	
518004	14	9	50010000	50020000	50030000	
518005	15	9	50010000	50020000	50030000	
518006	16	10	50010000	50020000	50030000	
518007	14	9	60010000	60020000	60030000	
518008	15	9	60010000	60020000	60030000	
518009	15	9	60010000	60020000	60030000	
518010	15	9	60010000	60020000	60030000	
518011	16	10	60010000	60020000	60030000	
518012	15	9	70010000	70020000	70030000	
518013	16	10	70010000	70020000	70030000	
519001	16	10	30010000	30020000	30030000	
519002	15	9	40010000	40020000	40030000	
519003	15	9	40010000	40020000	40030000	
519004	14	9	50010000	50020000	50030000	
519005	15	9	50010000	50020000	50030000	
519006	16	10	50010000	50020000	50030000	
519007	14	9	60010000	60020000	60030000	
519008	15	9	60010000	60020000	60030000	
519009	15	9	60010000	60020000	60030000	
519010	15	9	60010000	60020000	60030000	
519011	16	10	60010000	60020000	60030000	
519012	15	9	70010000	70020000	70030000	
519013	16	10	70010000	70020000	70030000	
520001	16	10	30010000	30020000	30030000	
520002	15	9	40010000	40020000	40030000	
520003	15	9	40010000	40020000	40030000	
520004	14	9	50010000	50020000	50030000	
520005	15	9	50010000	50020000	50030000	
520006	16	10	50010000	50020000	50030000	
520007	14	9	60010000	60020000	60030000	
520008	15	9	60010000	60020000	60030000	
520009	15	9	60010000	60020000	60030000	
520010	15	9	60010000	60020000	60030000	
520011	16	10	60010000	60020000	60030000	
520012	15	9	70010000	70020000	70030000	
520013	16	10	70010000	70020000	70030000	
521001	16	10	30010000	30020000	30030000	
521002	15	9	40010000	40020000	40030000	
521003	15	9	40010000	40020000	40030000	
521004	14	9	50010000	50020000	50030000	
521005	15	9	50010000	50020000	50030000	
521006	16	10	50010000	50020000	50030000	
521007	14	9	60010000	60020000	60030000	
521008	15	9	60010000	60020000	60030000	
521009	15	9	60010000	60020000	60030000	
521010	15	9	60010000	60020000	60030000	
521011	16	10	60010000	60020000	60030000	
521012	15	9	70010000	70020000	70030000	
521013	16	10	70010000	70020000	70030000	
522001	14	9	10010000	10020000	10030000	
522002	14	9	10010000	10020000	10030000	
522003	14	9	10010000	10020000	10030000	
522004	15	9	10010000	10020000	10030000	
522005	15	9	10010000	10020000	10030000	
522006	15	9	10010000	10020000	10030000	
522007	15	9	10010000	10020000	10030000	
522008	15	9	10010000	10020000	10030000	
522009	15	9	10010000	10020000	10030000	
522010	14	9	20010000	20020000	20030000	
522011	14	9	20010000	20020000	20030000	
522012	14	9	20010000	20020000	20030000	
522013	14	9	20010000	20020000	20030000	
522014	14	9	20010000	20020000	20030000	
522015	14	9	20010000	20020000	20030000	
522016	15	9	20010000	20020000	20030000	
522017	15	9	20010000	20020000	20030000	
522018	15	9	20010000	20020000	20030000	
522019	15	9	20010000	20020000	20030000	
522020	15	9	20010000	20020000	20030000	
522021	15	9	20010000	20020000	20030000	
522022	14	9	30010000	30020000	30030000	
522023	14	9	30010000	30020000	30030000	
522024	14	9	30010000	30020000	30030000	
522025	15	9	30010000	30020000	30030000	
522026	15	9	30010000	30020000	30030000	
522027	15	9	30010000	30020000	30030000	
522028	15	9	30010000	30020000	30030000	
522029	15	9	30010000	30020000	30030000	
522030	15	9	30010000	30020000	30030000	
522031	16	10	30010000	30020000	30030000	
522032	16	10	30010000	30020000	30030000	
522033	16	10	30010000	30020000	30030000	
522034	16	10	30010000	30020000	30030000	
522035	16	10	30010000	30020000	30030000	
522036	16	10	30010000	30020000	30030000	
522037	16	10	30010000	30020000	30030000	
522038	16	10	30010000	30020000	30030000	
522039	16	10	30010000	30020000	30030000	
522040	15	9	40010000	40020000	40030000	
522041	15	9	40010000	40020000	40030000	
522042	15	9	40010000	40020000	40030000	
522043	15	9	40010000	40020000	40030000	
522044	15	9	40010000	40020000	40030000	
522045	15	9	40010000	40020000	40030000	
522046	15	9	40010000	40020000	40030000	
522047	15	9	40010000	40020000	40030000	
522048	15	9	40010000	40020000	40030000	
522049	14	9	50010000	50020000	50030000	
522050	14	9	50010000	50020000	50030000	
522051	14	9	50010000	50020000	50030000	
522052	14	9	50010000	50020000	50030000	
522053	14	9	50010000	50020000	50030000	
522054	14	9	50010000	50020000	50030000	
522055	14	9	50010000	50020000	50030000	
522056	14	9	50010000	50020000	50030000	
522057	14	9	50010000	50020000	50030000	
522058	15	9	50010000	50020000	50030000	
522059	15	9	50010000	50020000	50030000	
522060	15	9	50010000	50020000	50030000	
522061	16	10	50010000	50020000	50030000	
522062	16	10	50010000	50020000	50030000	
522063	16	10	50010000	50020000	50030000	
522064	16	10	50010000	50020000	50030000	
522065	16	10	50010000	50020000	50030000	
522066	16	10	50010000	50020000	50030000	
522067	16	10	50010000	50020000	50030000	
522068	16	10	50010000	50020000	50030000	
522069	16	10	50010000	50020000	50030000	
522070	14	9	60010000	60020000	60030000	
522071	14	9	60010000	60020000	60030000	
522072	14	9	60010000	60020000	60030000	
522073	15	9	60010000	60020000	60030000	
522074	15	9	60010000	60020000	60030000	
522075	15	9	60010000	60020000	60030000	
522076	15	9	60010000	60020000	60030000	
522077	15	9	60010000	60020000	60030000	
522078	15	9	60010000	60020000	60030000	
522079	15	9	60010000	60020000	60030000	
522080	15	9	60010000	60020000	60030000	
522081	15	9	60010000	60020000	60030000	
522082	15	9	60010000	60020000	60030000	
522083	15	9	60010000	60020000	60030000	
522084	15	9	60010000	60020000	60030000	
522085	15	9	60010000	60020000	60030000	
522086	15	9	60010000	60020000	60030000	
522087	15	9	60010000	60020000	60030000	
522088	15	9	60010000	60020000	60030000	
522089	15	9	60010000	60020000	60030000	
522090	15	9	60010000	60020000	60030000	
522091	15	9	60010000	60020000	60030000	
522092	15	9	60010000	60020000	60030000	
522093	15	9	60010000	60020000	60030000	
522094	16	10	60010000	60020000	60030000	
522095	16	10	60010000	60020000	60030000	
522096	16	10	60010000	60020000	60030000	
522097	15	9	70010000	70020000	70030000	
522098	15	9	70010000	70020000	70030000	
522099	15	9	70010000	70020000	70030000	
522100	15	9	70010000	70020000	70030000	
522101	15	9	70010000	70020000	70030000	
522102	15	9	70010000	70020000	70030000	
522103	16	10	70010000	70020000	70030000	
522104	16	10	70010000	70020000	70030000	
522105	16	10	70010000	70020000	70030000	
522106	16	10	70010000	70020000	70030000	
522107	16	10	70010000	70020000	70030000	
522108	16	10	70010000	70020000	70030000	
523001	14	9	10010000	10020000	10030000	
523002	14	9	10010000	10020000	10030000	
523003	14	9	10010000	10020000	10030000	
523004	15	9	10010000	10020000	10030000	
523005	15	9	10010000	10020000	10030000	
523006	15	9	10010000	10020000	10030000	
523007	15	9	10010000	10020000	10030000	
523008	15	9	10010000	10020000	10030000	
523009	15	9	10010000	10020000	10030000	
523010	14	9	20010000	20020000	20030000	
523011	14	9	20010000	20020000	20030000	
523012	14	9	20010000	20020000	20030000	
523013	14	9	20010000	20020000	20030000	
523014	14	9	20010000	20020000	20030000	
523015	14	9	20010000	20020000	20030000	
523016	15	9	20010000	20020000	20030000	
523017	15	9	20010000	20020000	20030000	
523018	15	9	20010000	20020000	20030000	
523019	15	9	20010000	20020000	20030000	
523020	15	9	20010000	20020000	20030000	
523021	15	9	20010000	20020000	20030000	
523022	14	9	30010000	30020000	30030000	
523023	14	9	30010000	30020000	30030000	
523024	14	9	30010000	30020000	30030000	
523025	15	9	30010000	30020000	30030000	
523026	15	9	30010000	30020000	30030000	
523027	15	9	30010000	30020000	30030000	
523028	15	9	30010000	30020000	30030000	
523029	15	9	30010000	30020000	30030000	
523030	15	9	30010000	30020000	30030000	
523031	16	10	30010000	30020000	30030000	
523032	16	10	30010000	30020000	30030000	
523033	16	10	30010000	30020000	30030000	
523034	16	10	30010000	30020000	30030000	
523035	16	10	30010000	30020000	30030000	
523036	16	10	30010000	30020000	30030000	
523037	16	10	30010000	30020000	30030000	
523038	16	10	30010000	30020000	30030000	
523039	16	10	30010000	30020000	30030000	
523040	15	9	40010000	40020000	40030000	
523041	15	9	40010000	40020000	40030000	
523042	15	9	40010000	40020000	40030000	
523043	15	9	40010000	40020000	40030000	
523044	15	9	40010000	40020000	40030000	
523045	15	9	40010000	40020000	40030000	
523046	15	9	40010000	40020000	40030000	
523047	15	9	40010000	40020000	40030000	
523048	15	9	40010000	40020000	40030000	
523049	14	9	50010000	50020000	50030000	
523050	14	9	50010000	50020000	50030000	
523051	14	9	50010000	50020000	50030000	
523052	14	9	50010000	50020000	50030000	
523053	14	9	50010000	50020000	50030000	
523054	14	9	50010000	50020000	50030000	
523055	14	9	50010000	50020000	50030000	
523056	14	9	50010000	50020000	50030000	
523057	14	9	50010000	50020000	50030000	
523058	15	9	50010000	50020000	50030000	
523059	15	9	50010000	50020000	50030000	
523060	15	9	50010000	50020000	50030000	
523061	16	10	50010000	50020000	50030000	
523062	16	10	50010000	50020000	50030000	
523063	16	10	50010000	50020000	50030000	
523064	16	10	50010000	50020000	50030000	
523065	16	10	50010000	50020000	50030000	
523066	16	10	50010000	50020000	50030000	
523067	16	10	50010000	50020000	50030000	
523068	16	10	50010000	50020000	50030000	
523069	16	10	50010000	50020000	50030000	
523070	14	9	60010000	60020000	60030000	
523071	14	9	60010000	60020000	60030000	
523072	14	9	60010000	60020000	60030000	
523073	15	9	60010000	60020000	60030000	
523074	15	9	60010000	60020000	60030000	
523075	15	9	60010000	60020000	60030000	
523076	15	9	60010000	60020000	60030000	
523077	15	9	60010000	60020000	60030000	
523078	15	9	60010000	60020000	60030000	
523079	15	9	60010000	60020000	60030000	
523080	15	9	60010000	60020000	60030000	
523081	15	9	60010000	60020000	60030000	
523082	15	9	60010000	60020000	60030000	
523083	15	9	60010000	60020000	60030000	
523084	15	9	60010000	60020000	60030000	
523085	15	9	60010000	60020000	60030000	
523086	15	9	60010000	60020000	60030000	
523087	15	9	60010000	60020000	60030000	
523088	15	9	60010000	60020000	60030000	
523089	15	9	60010000	60020000	60030000	
523090	15	9	60010000	60020000	60030000	
523091	15	9	60010000	60020000	60030000	
523092	15	9	60010000	60020000	60030000	
523093	15	9	60010000	60020000	60030000	
523094	16	10	60010000	60020000	60030000	
523095	16	10	60010000	60020000	60030000	
523096	16	10	60010000	60020000	60030000	
523097	15	9	70010000	70020000	70030000	
523098	15	9	70010000	70020000	70030000	
523099	15	9	70010000	70020000	70030000	
523100	15	9	70010000	70020000	70030000	
523101	15	9	70010000	70020000	70030000	
523102	15	9	70010000	70020000	70030000	
523103	16	10	70010000	70020000	70030000	
523104	16	10	70010000	70020000	70030000	
523105	16	10	70010000	70020000	70030000	
523106	16	10	70010000	70020000	70030000	
523107	16	10	70010000	70020000	70030000	
523108	16	10	70010000	70020000	70030000	
525001	14	9	10010000	10020000	10030000	
525002	14	9	10010000	10020000	10030000	
525003	14	9	10010000	10020000	10030000	
525004	15	9	10010000	10020000	10030000	
525005	15	9	10010000	10020000	10030000	
525006	15	9	10010000	10020000	10030000	
525007	15	9	10010000	10020000	10030000	
525008	15	9	10010000	10020000	10030000	
525009	15	9	10010000	10020000	10030000	
525010	14	9	20010000	20020000	20030000	
525011	14	9	20010000	20020000	20030000	
525012	14	9	20010000	20020000	20030000	
525013	14	9	20010000	20020000	20030000	
525014	14	9	20010000	20020000	20030000	
525015	14	9	20010000	20020000	20030000	
525016	15	9	20010000	20020000	20030000	
525017	15	9	20010000	20020000	20030000	
525018	15	9	20010000	20020000	20030000	
525019	15	9	20010000	20020000	20030000	
525020	15	9	20010000	20020000	20030000	
525021	15	9	20010000	20020000	20030000	
525022	14	9	30010000	30020000	30030000	
525023	14	9	30010000	30020000	30030000	
525024	14	9	30010000	30020000	30030000	
525025	15	9	30010000	30020000	30030000	
525026	15	9	30010000	30020000	30030000	
525027	15	9	30010000	30020000	30030000	
525028	15	9	30010000	30020000	30030000	
525029	15	9	30010000	30020000	30030000	
525030	15	9	30010000	30020000	30030000	
525031	16	10	30010000	30020000	30030000	
525032	16	10	30010000	30020000	30030000	
525033	16	10	30010000	30020000	30030000	
525034	16	10	30010000	30020000	30030000	
525035	16	10	30010000	30020000	30030000	
525036	16	10	30010000	30020000	30030000	
525037	16	10	30010000	30020000	30030000	
525038	16	10	30010000	30020000	30030000	
525039	16	10	30010000	30020000	30030000	
525040	15	9	40010000	40020000	40030000	
525041	15	9	40010000	40020000	40030000	
525042	15	9	40010000	40020000	40030000	
525043	15	9	40010000	40020000	40030000	
525044	15	9	40010000	40020000	40030000	
525045	15	9	40010000	40020000	40030000	
525046	15	9	40010000	40020000	40030000	
525047	15	9	40010000	40020000	40030000	
525048	15	9	40010000	40020000	40030000	
525049	14	9	50010000	50020000	50030000	
525050	14	9	50010000	50020000	50030000	
525051	14	9	50010000	50020000	50030000	
525052	14	9	50010000	50020000	50030000	
525053	14	9	50010000	50020000	50030000	
525054	14	9	50010000	50020000	50030000	
525055	14	9	50010000	50020000	50030000	
525056	14	9	50010000	50020000	50030000	
525057	14	9	50010000	50020000	50030000	
525058	15	9	50010000	50020000	50030000	
525059	15	9	50010000	50020000	50030000	
525060	15	9	50010000	50020000	50030000	
525061	16	10	50010000	50020000	50030000	
525062	16	10	50010000	50020000	50030000	
525063	16	10	50010000	50020000	50030000	
525064	16	10	50010000	50020000	50030000	
525065	16	10	50010000	50020000	50030000	
525066	16	10	50010000	50020000	50030000	
525067	16	10	50010000	50020000	50030000	
525068	16	10	50010000	50020000	50030000	
525069	16	10	50010000	50020000	50030000	
525070	14	9	60010000	60020000	60030000	
525071	14	9	60010000	60020000	60030000	
525072	14	9	60010000	60020000	60030000	
525073	15	9	60010000	60020000	60030000	
525074	15	9	60010000	60020000	60030000	
525075	15	9	60010000	60020000	60030000	
525076	15	9	60010000	60020000	60030000	
525077	15	9	60010000	60020000	60030000	
525078	15	9	60010000	60020000	60030000	
525079	15	9	60010000	60020000	60030000	
525080	15	9	60010000	60020000	60030000	
525081	15	9	60010000	60020000	60030000	
525082	15	9	60010000	60020000	60030000	
525083	15	9	60010000	60020000	60030000	
525084	15	9	60010000	60020000	60030000	
525085	15	9	60010000	60020000	60030000	
525086	15	9	60010000	60020000	60030000	
525087	15	9	60010000	60020000	60030000	
525088	15	9	60010000	60020000	60030000	
525089	15	9	60010000	60020000	60030000	
525090	15	9	60010000	60020000	60030000	
525091	15	9	60010000	60020000	60030000	
525092	15	9	60010000	60020000	60030000	
525093	15	9	60010000	60020000	60030000	
525094	16	10	60010000	60020000	60030000	
525095	16	10	60010000	60020000	60030000	
525096	16	10	60010000	60020000	60030000	
525097	15	9	70010000	70020000	70030000	
525098	15	9	70010000	70020000	70030000	
525099	15	9	70010000	70020000	70030000	
525100	15	9	70010000	70020000	70030000	
525101	15	9	70010000	70020000	70030000	
525102	15	9	70010000	70020000	70030000	
525103	16	10	70010000	70020000	70030000	
525104	16	10	70010000	70020000	70030000	
525105	16	10	70010000	70020000	70030000	
525106	16	10	70010000	70020000	70030000	
525107	16	10	70010000	70020000	70030000	
525108	16	10	70010000	70020000	70030000	
526001	14	9	10010000	10020000	10030000	
526002	14	9	10010000	10020000	10030000	
526003	14	9	10010000	10020000	10030000	
526004	15	9	10010000	10020000	10030000	
526005	15	9	10010000	10020000	10030000	
526006	15	9	10010000	10020000	10030000	
526007	15	9	10010000	10020000	10030000	
526008	15	9	10010000	10020000	10030000	
526009	15	9	10010000	10020000	10030000	
526010	14	9	20010000	20020000	20030000	
526011	14	9	20010000	20020000	20030000	
526012	14	9	20010000	20020000	20030000	
526013	14	9	20010000	20020000	20030000	
526014	14	9	20010000	20020000	20030000	
526015	14	9	20010000	20020000	20030000	
526016	15	9	20010000	20020000	20030000	
526017	15	9	20010000	20020000	20030000	
526018	15	9	20010000	20020000	20030000	
526019	15	9	20010000	20020000	20030000	
526020	15	9	20010000	20020000	20030000	
526021	15	9	20010000	20020000	20030000	
526022	14	9	30010000	30020000	30030000	
526023	14	9	30010000	30020000	30030000	
526024	14	9	30010000	30020000	30030000	
526025	15	9	30010000	30020000	30030000	
526026	15	9	30010000	30020000	30030000	
526027	15	9	30010000	30020000	30030000	
526028	15	9	30010000	30020000	30030000	
526029	15	9	30010000	30020000	30030000	
526030	15	9	30010000	30020000	30030000	
526031	16	10	30010000	30020000	30030000	
526032	16	10	30010000	30020000	30030000	
526033	16	10	30010000	30020000	30030000	
526034	16	10	30010000	30020000	30030000	
526035	16	10	30010000	30020000	30030000	
526036	16	10	30010000	30020000	30030000	
526037	16	10	30010000	30020000	30030000	
526038	16	10	30010000	30020000	30030000	
526039	16	10	30010000	30020000	30030000	
526040	15	9	40010000	40020000	40030000	
526041	15	9	40010000	40020000	40030000	
526042	15	9	40010000	40020000	40030000	
526043	15	9	40010000	40020000	40030000	
526044	15	9	40010000	40020000	40030000	
526045	15	9	40010000	40020000	40030000	
526046	15	9	40010000	40020000	40030000	
526047	15	9	40010000	40020000	40030000	
526048	15	9	40010000	40020000	40030000	
526049	14	9	50010000	50020000	50030000	
526050	14	9	50010000	50020000	50030000	
526051	14	9	50010000	50020000	50030000	
526052	14	9	50010000	50020000	50030000	
526053	14	9	50010000	50020000	50030000	
526054	14	9	50010000	50020000	50030000	
526055	14	9	50010000	50020000	50030000	
526056	14	9	50010000	50020000	50030000	
526057	14	9	50010000	50020000	50030000	
526058	15	9	50010000	50020000	50030000	
526059	15	9	50010000	50020000	50030000	
526060	15	9	50010000	50020000	50030000	
526061	16	10	50010000	50020000	50030000	
526062	16	10	50010000	50020000	50030000	
526063	16	10	50010000	50020000	50030000	
526064	16	10	50010000	50020000	50030000	
526065	16	10	50010000	50020000	50030000	
526066	16	10	50010000	50020000	50030000	
526067	16	10	50010000	50020000	50030000	
526068	16	10	50010000	50020000	50030000	
526069	16	10	50010000	50020000	50030000	
526070	14	9	60010000	60020000	60030000	
526071	14	9	60010000	60020000	60030000	
526072	14	9	60010000	60020000	60030000	
526073	15	9	60010000	60020000	60030000	
526074	15	9	60010000	60020000	60030000	
526075	15	9	60010000	60020000	60030000	
526076	15	9	60010000	60020000	60030000	
526077	15	9	60010000	60020000	60030000	
526078	15	9	60010000	60020000	60030000	
526079	15	9	60010000	60020000	60030000	
526080	15	9	60010000	60020000	60030000	
526081	15	9	60010000	60020000	60030000	
526082	15	9	60010000	60020000	60030000	
526083	15	9	60010000	60020000	60030000	
526084	15	9	60010000	60020000	60030000	
526085	15	9	60010000	60020000	60030000	
