2200120	11170214	10	1	100	1	0	
2200121	11170215	10	1	100	1	0	
2200122	11170216	10	1	100	1	0	
2200123	11170217	10	1	100	1	0	
2200124	11170140	10	1	100	1	0	
2200125	11170141	10	1	100	1	0	
2200126	11170142	10	1	100	1	0	
2200127	11170143	10	1	100	1	0	
2200128	11140317	1	0	9999	5	0	
2200129	11140316	1	0	9999	5	0	
2200130	11140315	1	0	9999	5	0	
2200131	11120032	1	0	9999	10	0	
2300001	90021	8	1	50	1	0	
2300002	90022	8	1	50	1	0	
2300003	11170034	8	1	50	1	0	
2300004	11170035	8	1	50	1	0	
2300005	11170036	8	1	50	1	0	
2300006	11170054	8	1	50	1	0	
2300007	11170081	8	1	50	1	0	
2300008	11170082	8	1	50	1	0	
2300009	11170083	8	1	50	1	0	
2300010	11170163	8	1	50	1	0	
2300011	11170166	8	1	50	1	0	
2300012	11170191	8	1	50	1	0	
2300013	11170192	8	1	50	1	0	
2300014	11170193	8	1	50	1	0	
2300015	11170207	8	1	50	1	0	
2300016	11170236	8	1	50	1	0	
2300017	11170265	8	1	50	1	0	
2300018	11200000	8	1	50	1	0	
2300019	11200001	8	1	50	1	0	
2300020	11200002	8	1	50	1	0	
2300021	11200003	8	1	50	1	0	
2300022	11200004	8	1	50	1	0	
2300023	11200005	8	1	50	1	0	
2300024	11200006	8	1	50	1	0	
2300025	11200007	8	1	50	1	0	
2300026	11200008	8	1	50	1	0	
2400001	11170037	7	1	50	1	0	
2400002	11170038	7	1	50	1	0	
2400003	11170039	7	1	50	1	0	
2500001	11170048	6	1	50	1	0	
2500002	11170051	6	1	50	1	0	
2500003	11170084	6	1	50	1	0	
2500004	11170095	6	1	50	1	0	
2500005	11170156	6	1	50	1	0	
2500006	11170157	6	1	50	1	0	
2500007	11170201	6	1	50	1	0	
2500008	11170202	6	1	50	1	0	
2500009	11170226	6	1	50	1	0	
2500010	11170231	6	1	50	1	0	
2500011	11200027	6	1	50	1	0	
2500012	11200030	6	1	50	1	0	
2600001	90071	5	1	50	1	0	
2600002	90075	5	1	50	1	0	
2600003	11170020	5	1	50	1	0	
2600004	11170050	5	1	50	1	0	
2600005	11170053	5	1	50	1	0	
2600006	11170057	5	1	50	1	0	
2600007	11170063	5	1	50	1	0	
2600008	11170068	5	1	50	1	0	
2600009	11170075	5	1	50	1	0	
2600010	11170076	5	1	50	1	0	
2600011	11170077	5	1	50	1	0	
2600012	11170079	5	1	50	1	0	
2600013	11170080	5	1	50	1	0	
2600014	11170088	5	1	50	1	0	
2600015	11170089	5	1	50	1	0	
2600016	11170090	5	1	50	1	0	
2600017	11170096	5	1	50	1	0	
2600018	11170097	5	1	50	1	0	
2600019	11170098	5	1	50	1	0	
2600020	11170099	5	1	50	1	0	
2600021	11170100	5	1	50	1	0	
2600022	11170101	5	1	50	1	0	
2600023	11170102	5	1	50	1	0	
2600024	11170106	5	1	50	1	0	
2600025	11170110	5	1	50	1	0	
2600026	11170114	5	1	50	1	0	
2600027	11170116	5	1	50	1	0	
2600028	11170119	5	1	50	1	0	
2600029	11170134	5	1	50	1	0	
2600030	11170135	5	1	50	1	0	
2600031	11170136	5	1	50	1	0	
2600032	11170147	5	1	50	1	0	
2600033	11170148	5	1	50	1	0	
2600034	11170149	5	1	50	1	0	
2600035	11170153	5	1	50	1	0	
2600036	11170154	5	1	50	1	0	
2600037	11170155	5	1	50	1	0	
2600038	11170159	5	1	50	1	0	
2600039	11170161	5	1	50	1	0	
2600040	11170164	5	1	50	1	0	
2600041	11170169	5	1	50	1	0	
2600042	11170171	5	1	50	1	0	
2600043	11170173	5	1	50	1	0	
2600044	11170206	5	1	50	1	0	
2600045	11170209	5	1	50	1	0	
2600046	11170210	5	1	50	1	0	
2600047	11170212	5	1	50	1	0	
2600048	11170221	5	1	50	1	0	
2600049	11170222	5	1	50	1	0	
2600050	11170223	5	1	50	1	0	
2600051	11170225	5	1	50	1	0	
2600052	11170227	5	1	50	1	0	
2600053	11170230	5	1	50	1	0	
2600054	11170234	5	1	50	1	0	
2600055	11170237	5	1	50	1	0	
2600056	11170239	5	1	50	1	0	
2600057	11170241	5	1	50	1	0	
2600058	11170247	5	1	50	1	0	
2600059	11170248	5	1	50	1	0	
2600060	11170251	5	1	50	1	0	
2600061	11170252	5	1	50	1	0	
2600062	11170254	5	1	50	1	0	
2600063	11170259	5	1	50	1	0	
2600064	11170262	5	1	50	1	0	
2600065	11170264	5	1	50	1	0	
2600066	11170270	5	1	50	1	0	
2600067	11170271	5	1	50	1	0	
2600068	11170277	5	1	50	1	0	
2600069	11170280	5	1	50	1	0	
2600070	11200009	5	1	50	1	0	
2600071	11200010	5	1	50	1	0	
2600072	11200011	5	1	50	1	0	
2600073	11200012	5	1	50	1	0	
2600074	11200013	5	1	50	1	0	
2600075	11200014	5	1	50	1	0	
2600076	11200015	5	1	50	1	0	
2600077	11200016	5	1	50	1	0	
2600078	11200017	5	1	50	1	0	
2600079	11200018	5	1	50	1	0	
2600080	11200019	5	1	50	1	0	
2600081	11200020	5	1	50	1	0	
2600082	11200021	5	1	50	1	0	
2600083	11200022	5	1	50	1	0	
2600084	11200023	5	1	50	1	0	
2600085	11200024	5	1	50	1	0	
2600086	11200025	5	1	50	1	0	
2600087	11200026	5	1	50	1	0	
2700001	11170019	4	1	70	1	0	
2700002	11170021	4	1	70	1	0	
2700003	11170022	4	1	70	1	0	
2700004	11170023	4	1	70	1	0	
2700005	11170024	4	1	70	1	0	
2700006	11170025	4	1	70	1	0	
2700007	11170026	4	1	70	1	0	
2700008	11170027	4	1	70	1	0	
2700009	11170028	4	1	70	1	0	
2700010	11170029	4	1	70	1	0	
2700011	11170030	4	1	70	1	0	
2700012	11170031	4	1	70	1	0	
2700013	11170032	4	1	70	1	0	
2700014	11170033	4	1	70	1	0	
2700015	11170040	4	1	70	1	0	
2700016	11170041	4	1	70	1	0	
2700017	11170042	4	1	70	1	0	
2700018	11170043	4	1	70	1	0	
2700019	11170044	4	1	70	1	0	
2700020	11170045	4	1	70	1	0	
2700021	11170046	4	1	70	1	0	
2700022	11170047	4	1	70	1	0	
2700023	11170049	4	1	70	1	0	
2700024	11170052	4	1	70	1	0	
2700025	11170055	4	1	70	1	0	
2700026	11170056	4	1	70	1	0	
2700027	11170059	4	1	70	1	0	
2700028	11170060	4	1	70	1	0	
2700029	11170061	4	1	70	1	0	
2700030	11170062	4	1	70	1	0	
2700031	11170064	4	1	70	1	0	
2700032	11170065	4	1	70	1	0	
2700033	11170066	4	1	70	1	0	
2700034	11170067	4	1	70	1	0	
2700035	11170069	4	1	70	1	0	
2700036	11170070	4	1	70	1	0	
2700037	11170071	4	1	70	1	0	
2700038	11170072	4	1	70	1	0	
2700039	11170073	4	1	70	1	0	
2700040	11170074	4	1	70	1	0	
2700041	11170078	4	1	70	1	0	
2700042	11170085	4	1	70	1	0	
2700043	11170086	4	1	70	1	0	
2700044	11170087	4	1	70	1	0	
2700045	11170091	4	1	70	1	0	
2700046	11170092	4	1	70	1	0	
2700047	11170093	4	1	70	1	0	
2700048	11170094	4	1	70	1	0	
2700049	11170103	4	1	70	1	0	
2700050	11170104	4	1	70	1	0	
2700051	11170105	4	1	70	1	0	
2700052	11170107	4	1	70	1	0	
2700053	11170108	4	1	70	1	0	
2700054	11170109	4	1	70	1	0	
2700055	11170111	4	1	70	1	0	
2700056	11170112	4	1	70	1	0	
2700057	11170113	4	1	70	1	0	
2700058	11170115	4	1	70	1	0	
2700059	11170117	4	1	70	1	0	
2700060	11170118	4	1	70	1	0	
2700061	11170126	4	1	70	1	0	
2700062	11170131	4	1	70	1	0	
2700063	11170132	4	1	70	1	0	
2700064	11170133	4	1	70	1	0	
2700065	11170137	4	1	70	1	0	
2700066	11170144	4	1	70	1	0	
2700067	11170145	4	1	70	1	0	
2700068	11170146	4	1	70	1	0	
2700069	11170150	4	1	70	1	0	
2700070	11170151	4	1	70	1	0	
2700071	11170152	4	1	70	1	0	
2700072	11170158	4	1	70	1	0	
2700073	11170160	4	1	70	1	0	
2700074	11170162	4	1	70	1	0	
2700075	11170165	4	1	70	1	0	
2700076	11170167	4	1	70	1	0	
2700077	11170168	4	1	70	1	0	
2700078	11170170	4	1	70	1	0	
2700079	11170172	4	1	70	1	0	
2700080	11170174	4	1	70	1	0	
2700081	11170175	4	1	70	1	0	
2700082	11170176	4	1	70	1	0	
2700083	11170194	4	1	70	1	0	
2700084	11170195	4	1	70	1	0	
2700085	11170196	4	1	70	1	0	
2700086	11170197	4	1	70	1	0	
2700087	11170198	4	1	70	1	0	
2700088	11170199	4	1	70	1	0	
2700089	11170203	4	1	70	1	0	
2700090	11170204	4	1	70	1	0	
2700091	11170205	4	1	70	1	0	
2700092	11170211	4	1	70	1	0	
2700093	11170218	4	1	70	1	0	
2700094	11170219	4	1	70	1	0	
2700095	11170220	4	1	70	1	0	
2700096	11170224	4	1	70	1	0	
2700097	11170228	4	1	70	1	0	
2700098	11170229	4	1	70	1	0	
2700099	11170232	4	1	70	1	0	
2700100	11170233	4	1	70	1	0	
2700101	11170238	4	1	70	1	0	
2700102	11170240	4	1	70	1	0	
2700103	11170246	4	1	70	1	0	
2700104	11170249	4	1	70	1	0	
2700105	11170250	4	1	70	1	0	
2700106	11170253	4	1	70	1	0	
2700107	11170255	4	1	70	1	0	
2700108	11170256	4	1	70	1	0	
2700109	11170258	4	1	70	1	0	
2700110	11170260	4	1	70	1	0	
2700111	11170261	4	1	70	1	0	
2700112	11170263	4	1	70	1	0	
2700113	11170268	4	1	70	1	0	
2700114	11170269	4	1	70	1	0	
2700115	11170272	4	1	70	1	0	
2700116	11170273	4	1	70	1	0	
2700117	11170274	4	1	70	1	0	
2700118	11170275	4	1	70	1	0	
2700119	11170276	4	1	70	1	0	
2700120	11170278	4	1	70	1	0	
2700121	11170279	4	1	70	1	0	
2700122	11200031	4	1	70	1	0	
2700123	11200032	4	1	70	1	0	
2700124	11200036	4	1	70	1	0	
2700125	11200037	4	1	70	1	0	
2700126	11200038	4	1	70	1	0	
2700127	11200039	4	1	70	1	0	
2700128	11200040	4	1	70	1	0	
2700129	11200041	4	1	70	1	0	
2700130	11200042	4	1	70	1	0	
2700131	11200043	4	1	70	1	0	
2700132	11200044	4	1	70	1	0	
2700133	11200045	4	1	70	1	0	
2700134	11200046	4	1	70	1	0	
2700135	11200047	4	1	70	1	0	
2700136	11200048	4	1	70	1	0	
2700137	11200049	4	1	70	1	0	
2700138	11200050	4	1	70	1	0	
2700139	11200051	4	1	70	1	0	
2700140	11200052	4	1	70	1	0	
2700141	11200053	4	1	70	1	0	
2700142	11200056	4	1	70	1	0	
2700143	11200057	4	1	70	1	0	
2700144	11200058	4	1	70	1	0	
2700145	11200059	4	1	70	1	0	
2700146	11200060	4	1	70	1	0	
2700147	11200061	4	1	70	1	0	
2700148	11200062	4	1	70	1	0	
2700149	11200063	4	1	70	1	0	
2700150	11200064	4	1	70	1	0	
2700151	11200065	4	1	70	1	0	
2700152	11200066	4	1	70	1	0	
2700153	11200067	4	1	70	1	0	
2700154	11200068	4	1	70	1	0	
2700155	11200069	4	1	70	1	0	
2700156	11200070	4	1	70	1	0	
2700157	11200071	4	1	70	1	0	
2700158	11200072	4	1	70	1	0	
2700159	11200073	4	1	70	1	0	
2700160	11200074	4	1	70	1	0	
2700161	11200075	4	1	70	1	0	
2700162	11200076	4	1	70	1	0	
2700163	11200077	4	1	70	1	0	
2700164	11200078	4	1	70	1	0	
2700165	11200079	4	1	70	1	0	
2700166	11200080	4	1	70	1	0	
2700167	11200081	4	1	70	1	0	
2700168	11200082	4	1	70	1	0	
2700169	11200083	4	1	70	1	0	
2700170	11200084	4	1	70	1	0	
2700171	11200085	4	1	70	1	0	
2700172	11200086	4	1	70	1	0	
2700173	11200087	4	1	70	1	0	
2700174	11200088	4	1	70	1	0	
2700175	11200089	4	1	70	1	0	
2700176	11200090	4	1	70	1	0	
2700177	11200091	4	1	70	1	0	
2700178	11200092	4	1	70	1	0	
2700179	11200093	4	1	70	1	0	
2700180	11200094	4	1	70	1	0	
2700181	11200095	4	1	70	1	0	
2700182	11200096	4	1	70	1	0	
