9502	1	0	682045	1	0	683045	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
9602	0	0	18032	3	0	18062	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
10002	0	0	2967002	2	0	2968002	2	0	2969002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
10102	1	0	682075	1	0	683075	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
11302	0	0	2961002	2	0	2962002	2	0	2963002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
11802	0	0	160003	5	0	160203	5	0	160803	1	0	161003	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
12002	1	0	682084	1	0	683084	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
12302	0	0	18011	5	0	18021	5	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
12802	0	0	18032	3	0	18062	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
13402	1	0	682093	1	0	683093	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
13902	0	0	2961002	2	0	2962002	2	0	2963002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
14302	0	0	2964002	2	0	2965002	2	0	2966002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
14502	0	0	18011	5	0	18021	5	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
14902	0	0	18011	5	0	18021	5	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
15602	1	0	661010	1	0	665009	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
15902	0	0	18032	3	0	18062	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
16502	0	0	18032	3	0	18062	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
16602	0	0	2967002	2	0	2968002	2	0	2969002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
16702	0	0	2961002	2	0	2962002	2	0	2963002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
17002	0	0	660054	1	0	665040	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
17202	0	0	2961003	4	0	2962003	4	0	2963003	4	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
17302	0	0	18012	3	0	18022	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
18202	0	0	2964003	4	0	2965003	4	0	2966003	4	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
18402	0	0	18012	3	0	18022	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
18702	1	0	682025	1	0	683025	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
18802	1	0	682022	1	0	683022	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
18902	1	0	682001	1	0	683001	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
19202	1	0	682023	1	0	683023	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
19402	1	0	661004	1	0	665003	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
20002	0	0	10	1	0	401010	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
21002	1	0	685022	1	0	686023	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
21102	0	0	661001	1	0	666001	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
21602	1	0	685001	1	0	686001	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
21702	1	0	685022	1	0	686023	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
21802	1	0	685044	1	0	686045	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
22102	1	0	685044	1	0	686045	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
23102	1	0	685074	1	0	686075	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
23602	0	0	661004	1	0	666002	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
23902	1	0	685083	1	0	686084	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
26402	0	0	160002	5	0	160202	5	0	160802	1	0	161002	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
26702	0	0	18042	3	0	18072	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
27002	0	0	2964002	2	0	2965002	2	0	2966002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
27202	0	0	18011	5	0	18021	5	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
28602	0	0	2967002	2	0	2968002	2	0	2969002	2	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
29302	1	0	685075	1	0	686076	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
29402	0	0	18042	3	0	18072	3	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
29802	0	0	160003	5	0	160203	5	0	160803	1	0	161003	1	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	255	4294967295	4294967295	
