10000064	111663101	Fighting1	30	10000064	2	2000		2	
10000065	111663101	Fighting2	30	10000065	2	2000		2	
10000066	111711101	Fainting1	15	10000066	5	3000		0	
10000067	111711101	Fainting2	10	10000067	5	3000		0	
10000068	111711101	Idle1	15	10000068	4	3000		1	
10000069	111711101	Idle2	10	10000069	4	3000		1	
10000070	111711101	Fighting1	15	10000070	2	2000		2	
10000071	111711101	Fighting2	20	10000071	2	2000		2	
10000072	111711107	Fainting1	15	10000072	5	3000		0	
10000073	111711107	Fainting2	20	10000073	5	3000		0	
10000074	111711107	Idle1	15	10000074	4	3000		1	
10000075	111711107	Idle2	20	10000075	4	3000		1	
10000076	111711107	Fighting1	15	10000076	2	2000		2	
10000077	111711107	Fighting2	20	10000077	2	2000		2	
10000078	111711110	Fainting1	15	10000078	5	3000		0	
10000079	111711110	Fainting2	10	10000079	5	3000		0	
10000080	111711110	Idle1	15	10000080	4	3000		1	
10000081	111711110	Idle2	10	10000081	4	3000		1	
10000082	111711110	Fighting1	15	10000082	2	2000		2	
10000083	111711110	Fighting2	20	10000083	2	2000		2	
10000084	111711113	Fainting1	25	10000084	5	3000		0	
10000085	111711113	Fainting2	30	10000085	5	3000		0	
10000086	111711113	Idle1	20	10000086	4	3000		1	
10000087	111711113	Idle2	25	10000087	4	3000		1	
10000088	111711113	Fighting1	30	10000088	2	2000		2	
10000089	111711113	Fighting2	30	10000089	2	2000		2	
10000090	111711116	Fainting1	15	10000090	5	3000		0	
10000091	111711116	Fainting2	20	10000091	5	3000		0	
10000092	111711116	Idle1	15	10000092	4	3000		1	
10000093	111711116	Idle2	20	10000093	4	3000		1	
10000094	111711116	Fighting1	15	10000094	2	2000		2	
10000095	111711116	Fighting2	20	10000095	2	2000		2	
10000096	111712101	Fainting1	15	10000096	5	3000		0	
10000097	111712101	Fainting2	10	10000097	5	3000		0	
10000098	111712101	Idle1	15	10000098	4	3000		1	
10000099	111712101	Idle2	10	10000099	4	3000		1	
10000100	111712101	Fighting1	15	10000100	2	2000		2	
10000101	111712101	Fighting2	20	10000101	2	2000		2	
10000102	111712201	Fainting1	15	10000102	5	3000		0	
10000103	111712201	Fainting2	15	10000103	5	3000		0	
10000104	111712201	Idle1	10	10000104	4	3000		1	
10000105	111712201	Idle2	10	10000105	4	3000		1	
10000106	111712201	Fighting1	15	10000106	2	2000		2	
10000107	111712201	Fighting2	15	10000107	2	2000		2	
10000108	111712204	Fainting1	15	10000108	5	3000		0	
10000109	111712204	Fainting2	15	10000109	5	3000		0	
10000110	111712204	Idle1	10	10000110	4	3000		1	
10000111	111712204	Idle2	10	10000111	4	3000		1	
10000112	111712204	Fighting1	15	10000112	2	2000		2	
10000113	111712204	Fighting2	15	10000113	2	2000		2	
10000114	111712207	Fainting1	30	10000114	5	3000		0	
10000115	111712207	Fainting2	30	10000115	5	3000		0	
10000116	111712207	Idle1	20	10000116	4	3000		1	
10000117	111712207	Idle2	20	10000117	4	3000		1	
10000118	111712207	Fighting1	30	10000118	2	2000		2	
10000119	111712207	Fighting2	30	10000119	2	2000		2	
10000120	111712210	Fainting1	20	10000120	5	3000		0	
10000121	111712210	Fainting2	25	10000121	5	3000		0	
10000122	111712210	Idle1	15	10000122	6	3000		1	
10000123	111712210	Idle2	20	10000123	6	3000		1	
10000124	111712210	Fighting1	25	10000124	2	2000		2	
10000125	111712210	Fighting2	30	10000125	2	2000		2	
10000126	111713110	Fainting1	15	10000126	5	3000		0	
10000127	111713110	Fainting2	15	10000127	5	3000		0	
10000128	111713110	Idle1	10	10000128	4	3000		1	
10000129	111713110	Idle2	10	10000129	4	3000		1	
10000130	111713110	Fighting1	15	10000130	2	2000		2	
10000131	111713110	Fighting2	15	10000131	2	2000		2	
10000132	111714101	Fainting1	15	10000132	5	3000		0	
10000133	111714101	Fainting2	15	10000133	5	3000		0	
10000134	111714101	Idle1	10	10000134	4	3000		1	
10000135	111714101	Idle2	10	10000135	4	3000		1	
10000136	111714101	Fighting1	15	10000136	2	2000		2	
10000137	111714101	Fighting2	15	10000137	2	2000		2	
10000138	112131101	Fainting1	15	10000138	5	3000		0	
10000139	112131101	Fainting2	10	10000139	5	3000		0	
10000140	112131101	Idle1	15	10000140	4	3000		1	
10000141	112131101	Idle2	10	10000141	4	3000		1	
10000142	112131101	Fighting1	15	10000142	2	2000		2	
10000143	112131101	Fighting2	20	10000143	2	2000		2	
10000144	112131104	Fainting1	25	10000144	5	3000		0	
10000145	112131104	Fainting2	30	10000145	5	3000		0	
10000146	112131104	Idle1	20	10000146	4	3000		1	
10000147	112131104	Idle2	25	10000147	4	3000		1	
10000148	112131104	Fighting1	30	10000148	2	2000		2	
10000149	112131104	Fighting2	30	10000149	2	2000		2	
10000150	112131110	Fainting1	15	10000150	5	3000		0	
10000151	112131110	Fainting2	15	10000151	5	3000		0	
10000152	112131110	Idle1	10	10000152	4	3000		1	
10000153	112131110	Idle2	10	10000153	4	3000		1	
10000154	112131110	Fighting1	15	10000154	2	2000		2	
10000155	112131110	Fighting2	15	10000155	2	2000		2	
10000156	112131119	Fainting1	15	10000156	5	3000		0	
10000157	112131119	Fainting2	15	10000157	5	3000		0	
10000158	112131119	Idle1	10	10000158	6	3000		1	
10000159	112131119	Idle2	10	10000159	6	3000		1	
10000160	112131119	Fighting1	15	10000160	2	2000		2	
10000161	112131119	Fighting2	15	10000161	2	2000		2	
10000162	112131122	Fainting1	15	10000162	5	3000		0	
10000163	112131122	Fainting2	10	10000163	5	3000		0	
10000164	112131122	Idle1	15	10000164	4	3000		1	
10000165	112131122	Idle2	10	10000165	4	3000		1	
10000166	112131122	Fighting1	15	10000166	2	2000		2	
10000167	112131122	Fighting2	20	10000167	2	2000		2	
10000168	112131125	Fainting1	15	10000168	5	3000		0	
10000169	112131125	Fainting2	15	10000169	5	3000		0	
10000170	112131125	Idle1	10	10000170	4	3000		1	
10000171	112131125	Idle2	10	10000171	4	3000		1	
10000172	112131125	Fighting1	15	10000172	2	2000		2	
10000173	112131125	Fighting2	15	10000173	2	2000		2	
10000174	112131128	Fainting1	15	10000174	5	3000		0	
10000175	112131128	Fainting2	15	10000175	5	3000		0	
10000176	112131128	Idle1	10	10000176	4	3000		1	
10000177	112131128	Idle2	10	10000177	4	3000		1	
10000178	112131128	Fighting1	15	10000178	2	2000		2	
10000179	112131128	Fighting2	15	10000179	2	2000		2	
10000180	112131140	Fainting1	25	10000180	5	3000		0	
10000181	112131140	Fainting2	30	10000181	5	3000		0	
10000182	112131140	Idle1	20	10000182	4	3000		1	
10000183	112131140	Idle2	25	10000183	4	3000		1	
10000184	112131140	Fighting1	30	10000184	2	2000		2	
10000185	112131140	Fighting2	30	10000185	2	2000		2	
10000186	112131143	Fainting1	20	10000186	5	3000		0	
10000187	112131143	Fainting2	20	10000187	5	3000		0	
10000188	112131143	Idle1	10	10000188	4	3000		1	
10000189	112131143	Idle2	10	10000189	4	3000		1	
10000190	112131143	Fighting1	20	10000190	2	2000		2	
10000191	112131143	Fighting2	20	10000191	2	2000		2	
10000192	112131146	Fainting1	20	10000192	5	3000		0	
10000193	112131146	Fainting2	25	10000193	5	3000		0	
10000194	112131146	Idle1	15	10000194	4	3000		1	
10000195	112131146	Idle2	20	10000195	4	3000		1	
10000196	112131146	Fighting1	25	10000196	2	2000		2	
10000197	112131146	Fighting2	30	10000197	2	2000		2	
10000198	112131149	Fainting1	30	10000198	5	3000		0	
10000199	112131149	Fainting2	30	10000199	5	3000		0	
10000200	112131149	Idle1	20	10000200	4	3000		1	
10000201	112131149	Idle2	20	10000201	4	3000		1	
10000202	112131149	Fighting1	30	10000202	2	2000		2	
10000203	112131149	Fighting2	30	10000203	2	2000		2	
10000204	112132101	Fainting1	15	10000204	5	3000		0	
10000205	112132101	Fainting2	15	10000205	5	3000		0	
10000206	112132101	Idle1	10	10000206	4	3000		1	
10000207	112132101	Idle2	10	10000207	4	3000		1	
10000208	112132101	Fighting1	15	10000208	2	2000		2	
10000209	112132101	Fighting2	15	10000209	2	2000		2	
10000210	112133104	Fainting1	30	10000210	5	3000		0	
10000211	112133104	Fainting2	30	10000211	5	3000		0	
10000212	112133104	Idle1	20	10000212	6	3000		1	
10000213	112133104	Idle2	20	10000213	6	3000		1	
10000214	112133104	Fighting1	30	10000214	2	2000		2	
10000215	112133104	Fighting2	30	10000215	2	2000		2	
10000216	112133107	Fainting1	15	10000216	5	3000		0	
10000217	112133107	Fainting2	15	10000217	5	3000		0	
10000218	112133107	Idle1	10	10000218	6	3000		1	
10000219	112133107	Idle2	10	10000219	6	3000		1	
10000220	112133107	Fighting1	15	10000220	2	2000		2	
10000221	112133107	Fighting2	15	10000221	2	2000		2	
10000222	112133110	Fainting1	25	10000222	5	3000		0	
10000223	112133110	Fainting2	25	10000223	5	3000		0	
10000224	112133110	Idle1	20	10000224	4	3000		1	
10000225	112133110	Idle2	20	10000225	4	3000		1	
10000226	112133110	Fighting1	25	10000226	2	2000		2	
10000227	112133110	Fighting2	25	10000227	2	2000		2	
10000228	112611128	Fainting1	15	10000228	5	3000		0	
10000229	112611128	Fainting2	15	10000229	5	3000		0	
10000230	112611128	Idle1	10	10000230	6	3000		1	
10000231	112611128	Idle2	10	10000231	6	3000		1	
10000232	112611128	Fighting1	15	10000232	2	2000		2	
10000233	112611128	Fighting2	15	10000233	2	2000		2	
10000234	112612128	Fainting1	20	10000234	5	3000		0	
10000235	112612128	Fainting2	25	10000235	5	3000		0	
10000236	112612128	Idle1	15	10000236	6	3000		1	
10000237	112612128	Idle2	20	10000237	6	3000		1	
10000238	112612128	Fighting1	25	10000238	2	2000		2	
10000239	112612128	Fighting2	30	10000239	2	2000		2	
10000240	113411201	Fainting1	30	10000240	5	3000		0	
10000241	113411201	Fainting2	30	10000241	5	3000		0	
10000242	113411201	Idle1	20	10000242	4	3000		1	
10000243	113411201	Idle2	20	10000243	4	3000		1	
10000244	113411201	Fighting1	30	10000244	2	2000		2	
10000245	113411201	Fighting2	30	10000245	2	2000		2	
10000246	114511110	Fainting1	20	10000246	5	3000		0	
10000247	114511110	Fainting2	20	10000247	5	3000		0	
10000248	114511110	Idle1	10	10000248	4	3000		1	
10000249	114511110	Idle2	10	10000249	4	3000		1	
10000250	114511110	Fighting1	20	10000250	2	2000		2	
10000251	114511110	Fighting2	20	10000251	2	2000		2	
10000252	114511116	Fainting1	30	10000252	5	3000		0	
10000253	114511116	Fainting2	30	10000253	5	3000		0	
10000254	114511116	Idle1	20	10000254	4	3000		1	
10000255	114511116	Idle2	20	10000255	4	3000		1	
10000256	114511116	Fighting1	30	10000256	2	2000		2	
10000257	114511116	Fighting2	30	10000257	2	2000		2	
10000258	114511119	Fainting1	20	10000258	5	3000		0	
10000259	114511119	Fainting2	25	10000259	5	3000		0	
10000260	114511119	Idle1	15	10000260	4	3000		1	
10000261	114511119	Idle2	20	10000261	4	3000		1	
10000262	114511119	Fighting1	25	10000262	2	2000		2	
10000263	114511119	Fighting2	30	10000263	2	2000		2	
10000264	114511122	Fainting1	30	10000264	5	3000		0	
10000265	114511122	Fainting2	30	10000265	5	3000		0	
10000266	114511122	Idle1	20	10000266	4	3000		1	
10000267	114511122	Idle2	20	10000267	4	3000		1	
10000268	114511122	Fighting1	30	10000268	2	2000		2	
10000269	114511122	Fighting2	30	10000269	2	2000		2	
10000270	114511125	Fainting1	20	10000270	5	3000		0	
10000271	114511125	Fainting2	25	10000271	5	3000		0	
10000272	114511125	Idle1	15	10000272	6	3000		1	
10000273	114511125	Idle2	20	10000273	6	3000		1	
10000274	114511125	Fighting1	25	10000274	2	2000		2	
10000275	114511125	Fighting2	25	10000275	2	2000		2	
10000276	114511131	Fainting1	20	10000276	5	3000		0	
10000277	114511131	Fainting2	25	10000277	5	3000		0	
10000278	114511131	Idle1	15	10000278	4	3000		1	
10000279	114511131	Idle2	20	10000279	4	3000		1	
10000280	114511131	Fighting1	25	10000280	2	2000		2	
10000281	114511131	Fighting2	30	10000281	2	2000		2	
10000282	114813104	Fainting1	15	10000282	5	3000		0	
10000283	114813104	Fainting2	15	10000283	5	3000		0	
10000284	114813104	Idle1	10	10000284	4	3000		1	
10000285	114813104	Idle2	10	10000285	4	3000		1	
10000286	114813104	Fighting1	15	10000286	2	2000		2	
10000287	114813104	Fighting2	15	10000287	2	2000		2	
10000288	114813204	Fainting1	15	10000288	5	3000		0	
10000289	114813204	Fainting2	15	10000289	5	3000		0	
10000290	114813204	Idle1	10	10000290	4	3000		1	
10000291	114813204	Idle2	10	10000291	4	3000		1	
10000292	114813204	Fighting1	15	10000292	2	2000		2	
10000293	114813204	Fighting2	15	10000293	2	2000		2	
10000294	115611101	Fainting1	15	10000294	5	3000		0	
10000295	115611101	Fainting2	15	10000295	5	3000		0	
10000296	115611101	Idle1	10	10000296	4	3000		1	
10000297	115611101	Idle2	10	10000297	4	3000		1	
10000298	115611101	Fighting1	15	10000298	2	2000		2	
10000299	115611101	Fighting2	15	10000299	2	2000		2	
10000300	115611104	Fainting1	15	10000300	5	3000		0	
10000301	115611104	Fainting2	15	10000301	5	3000		0	
10000302	115611104	Idle1	10	10000302	4	3000		1	
10000303	115611104	Idle2	10	10000303	4	3000		1	
10000304	115611104	Fighting1	15	10000304	2	2000		2	
10000305	115611104	Fighting2	15	10000305	2	2000		2	
10000306	115611113	Fainting1	30	10000306	5	3000		0	
10000307	115611113	Fainting2	30	10000307	5	3000		0	
10000308	115611113	Idle1	20	10000308	4	3000		1	
10000309	115611113	Idle2	20	10000309	4	3000		1	
10000310	115611113	Fighting1	30	10000310	2	2000		2	
10000311	115611113	Fighting2	30	10000311	2	2000		2	
10000312	115611116	Fainting1	15	10000312	5	3000		0	
10000313	115611116	Fainting2	15	10000313	5	3000		0	
10000314	115611116	Idle1	10	10000314	4	3000		1	
10000315	115611116	Idle2	10	10000315	4	3000		1	
10000316	115611116	Fighting1	15	10000316	2	2000		2	
10000317	115611116	Fighting2	15	10000317	2	2000		2	
10000318	115611119	Fainting1	15	10000318	5	3000		0	
10000319	115611119	Fainting2	15	10000319	5	3000		0	
10000320	115611119	Idle1	10	10000320	4	3000		1	
10000321	115611119	Idle2	10	10000321	4	3000		1	
10000322	115611119	Fighting1	15	10000322	2	2000		2	
10000323	115611119	Fighting2	15	10000323	2	2000		2	
10000324	115611122	Fainting1	30	10000324	5	3000		0	
10000325	115611122	Fainting2	30	10000325	5	3000		0	
10000326	115611122	Idle1	20	10000326	4	3000		1	
10000327	115611122	Idle2	20	10000327	4	3000		1	
10000328	115611122	Fighting1	30	10000328	2	2000		2	
10000329	115611122	Fighting2	30	10000329	2	2000		2	
10000330	115611125	Fainting1	30	10000330	5	3000		0	
10000331	115611125	Fainting2	30	10000331	5	3000		0	
10000332	115611125	Idle1	20	10000332	4	3000		1	
10000333	115611125	Idle2	20	10000333	4	3000		1	
10000334	115611125	Fighting1	30	10000334	2	2000		2	
10000335	115611125	Fighting2	30	10000335	2	2000		2	
10000336	115611128	Fainting1	15	10000336	5	3000		0	
10000337	115611128	Fainting2	15	10000337	5	3000		0	
10000338	115611128	Idle1	10	10000338	4	3000		1	
10000339	115611128	Idle2	10	10000339	4	3000		1	
10000340	115611128	Fighting1	15	10000340	2	2000		2	
10000341	115611128	Fighting2	15	10000341	2	2000		2	
10000342	115611131	Fainting1	30	10000342	5	3000		0	
10000343	115611131	Fainting2	30	10000343	5	3000		0	
10000344	115611131	Idle1	20	10000344	4	3000		1	
10000345	115611131	Idle2	20	10000345	4	3000		1	
10000346	115611131	Fighting1	30	10000346	2	2000		2	
10000347	115611131	Fighting2	30	10000347	2	2000		2	
10000348	115612101	Fainting1	15	10000348	5	3000		0	
10000349	115612101	Fainting2	15	10000349	5	3000		0	
10000350	115612101	Idle1	10	10000350	4	3000		1	
10000351	115612101	Idle2	10	10000351	4	3000		1	
10000352	115612101	Fighting1	15	10000352	2	2000		2	
10000353	115612101	Fighting2	15	10000353	2	2000		2	
10000354	115612104	Fainting1	15	10000354	5	3000		0	
10000355	115612104	Fainting2	15	10000355	5	3000		0	
10000356	115612104	Idle1	10	10000356	4	3000		1	
10000357	115612104	Idle2	10	10000357	4	3000		1	
10000358	115612104	Fighting1	15	10000358	2	2000		2	
10000359	115612104	Fighting2	15	10000359	2	2000		2	
10000360	115612110	Fainting1	15	10000360	5	3000		0	
10000361	115612110	Fainting2	15	10000361	5	3000		0	
10000362	115612110	Idle1	10	10000362	4	3000		1	
10000363	115612110	Idle2	10	10000363	4	3000		1	
10000364	115612110	Fighting1	15	10000364	2	2000		2	
10000365	115612110	Fighting2	15	10000365	2	2000		2	
10000366	115612113	Fainting1	15	10000366	5	3000		0	
10000367	115612113	Fainting2	15	10000367	5	3000		0	
10000368	115612113	Idle1	10	10000368	4	3000		1	
10000369	115612113	Idle2	10	10000369	4	3000		1	
10000370	115612113	Fighting1	15	10000370	2	2000		2	
10000371	115612113	Fighting2	15	10000371	2	2000		2	
10000372	115612116	Fainting1	15	10000372	5	3000		0	
10000373	115612116	Fainting2	15	10000373	5	3000		0	
10000374	115612116	Idle1	10	10000374	4	3000		1	
10000375	115612116	Idle2	10	10000375	4	3000		1	
10000376	115612116	Fighting1	15	10000376	2	2000		2	
10000377	115612116	Fighting2	15	10000377	2	2000		2	
10000378	115612119	Fainting1	15	10000378	5	3000		0	
10000379	115612119	Fainting2	15	10000379	5	3000		0	
10000380	115612119	Idle1	10	10000380	4	3000		1	
10000381	115612119	Idle2	10	10000381	4	3000		1	
10000382	115612119	Fighting1	15	10000382	2	2000		2	
10000383	115612119	Fighting2	15	10000383	2	2000		2	
10000384	115612122	Fainting1	30	10000384	5	3000		0	
10000385	115612122	Fainting2	30	10000385	5	3000		0	
10000386	115612122	Idle1	20	10000386	6	3000		1	
10000387	115612122	Idle2	20	10000387	6	3000		1	
10000388	115612122	Fighting1	30	10000388	2	2000		2	
10000389	115612122	Fighting2	30	10000389	2	2000		2	
10000390	115613101	Fainting1	15	10000390	5	3000		0	
10000391	115613101	Fainting2	15	10000391	5	3000		0	
10000392	115613101	Idle1	10	10000392	4	3000		1	
10000393	115613101	Idle2	10	10000393	4	3000		1	
10000394	115613101	Fighting1	15	10000394	2	2000		2	
10000395	115613101	Fighting2	15	10000395	2	2000		2	
10000396	115613104	Fainting1	15	10000396	5	3000		0	
10000397	115613104	Fainting2	15	10000397	5	3000		0	
10000398	115613104	Idle1	10	10000398	4	3000		1	
10000399	115613104	Idle2	10	10000399	4	3000		1	
10000400	115613104	Fighting1	15	10000400	2	2000		2	
10000401	115613104	Fighting2	15	10000401	2	2000		2	
10000402	115613107	Fainting1	15	10000402	5	3000		0	
10000403	115613107	Fainting2	15	10000403	5	3000		0	
10000404	115613107	Idle1	10	10000404	6	3000		1	
10000405	115613107	Idle2	10	10000405	6	3000		1	
10000406	115613107	Fighting1	15	10000406	2	2000		2	
10000407	115613107	Fighting2	15	10000407	2	2000		2	
10000408	115613110	Fainting1	15	10000408	5	3000		0	
10000409	115613110	Fainting2	15	10000409	5	3000		0	
10000410	115613110	Idle1	10	10000410	6	3000		1	
10000411	115613110	Idle2	10	10000411	6	3000		1	
10000412	115613110	Fighting1	15	10000412	2	2000		2	
10000413	115613110	Fighting2	15	10000413	2	2000		2	
10000414	115613113	Fainting1	20	10000414	5	3000		0	
10000415	115613113	Fainting2	25	10000415	5	3000		0	
10000416	115613113	Idle1	15	10000416	4	3000		1	
10000417	115613113	Idle2	20	10000417	4	3000		1	
10000418	115613113	Fighting1	25	10000418	2	2000		2	
10000419	115613113	Fighting2	30	10000419	2	2000		2	
10000420	115662101	Fainting1	30	10000420	5	3000		0	
10000421	115662101	Fainting2	30	10000421	5	3000		0	
10000422	115662101	Idle1	20	10000422	4	3000		1	
10000423	115662101	Idle2	20	10000423	4	3000		1	
10000424	115662101	Fighting1	30	10000424	2	2000		2	
10000425	115662101	Fighting2	30	10000425	2	2000		2	
10000426	115671101	Fainting1	30	10000426	5	3000		0	
10000427	115671101	Fainting2	30	10000427	5	3000		0	
10000428	115671101	Idle1	20	10000428	4	3000		1	
10000429	115671101	Idle2	20	10000429	4	3000		1	
10000430	115671101	Fighting1	30	10000430	2	2000		2	
10000431	115671101	Fighting2	30	10000431	2	2000		2	
10000432	115731501	Fainting1	30	10000432	5	3000		0	
10000433	115731501	Fainting2	30	10000433	5	3000		0	
10000434	115731501	Idle1	20	10000434	4	3000		1	
10000435	115731501	Idle2	20	10000435	4	3000		1	
10000436	115731501	Fighting1	30	10000436	2	2000		2	
10000437	115731501	Fighting2	30	10000437	2	2000		2	
10000438	116611210	Fainting1	15	10000438	5	3000		0	
10000439	116611210	Fainting2	15	10000439	5	3000		0	
10000440	116611210	Idle1	10	10000440	4	3000		1	
10000441	116611210	Idle2	10	10000441	4	3000		1	
10000442	116611210	Fighting1	15	10000442	2	2000		2	
10000443	116611210	Fighting2	15	10000443	2	2000		2	
10000444	116613107	Fainting1	20	10000444	5	3000		0	
10000445	116613107	Fainting2	20	10000445	5	3000		0	
10000446	116613107	Idle1	10	10000446	4	3000		1	
10000447	116613107	Idle2	10	10000447	4	3000		1	
10000448	116613107	Fighting1	20	10000448	2	2000		2	
10000449	116613107	Fighting2	20	10000449	2	2000		2	
10000450	116613310	Fainting1	15	10000450	5	3000		0	
10000451	116613310	Fainting2	15	10000451	5	3000		0	
10000452	116613310	Idle1	10	10000452	4	3000		1	
10000453	116613310	Idle2	10	10000453	4	3000		1	
10000454	116613310	Fighting1	15	10000454	2	2000		2	
10000455	116613310	Fighting2	15	10000455	2	2000		2	
10000456	116613313	Fainting1	15	10000456	5	3000		0	
10000457	116613313	Fainting2	15	10000457	5	3000		0	
10000458	116613313	Idle1	10	10000458	4	3000		1	
10000459	116613313	Idle2	10	10000459	4	3000		1	
10000460	116613313	Fighting1	15	10000460	2	2000		2	
10000461	116613313	Fighting2	15	10000461	2	2000		2	
10000462	116614104	Fainting1	30	10000462	5	3000		0	
10000463	116614104	Fainting2	30	10000463	5	3000		0	
10000464	116614104	Idle1	20	10000464	4	3000		1	
10000465	116614104	Idle2	20	10000465	4	3000		1	
10000466	116614104	Fighting1	30	10000466	2	2000		2	
10000467	116614104	Fighting2	30	10000467	2	2000		2	
10000468	116681104	Fainting1	30	10000468	5	3000		0	
10000469	116681104	Fainting2	30	10000469	5	3000		0	
10000470	116681104	Idle1	20	10000470	4	3000		1	
10000471	116681104	Idle2	20	10000471	4	3000		1	
10000472	116681104	Fighting1	30	10000472	2	2000		2	
10000473	116681104	Fighting2	30	10000473	2	2000		2	
10000474	117112107	Fainting1	20	10000474	5	3000		0	
10000475	117112107	Fainting2	25	10000475	5	3000		0	
10000476	117112107	Idle1	15	10000476	4	3000		1	
10000477	117112107	Idle2	20	10000477	4	3000		1	
10000478	117112107	Fighting1	25	10000478	2	2000		2	
10000479	117112107	Fighting2	30	10000479	2	2000		2	
10000480	117112113	Fainting1	20	10000480	5	3000		0	
10000481	117112113	Fainting2	25	10000481	5	3000		0	
10000482	117112113	Idle1	15	10000482	4	3000		1	
10000483	117112113	Idle2	20	10000483	4	3000		1	
10000484	117112113	Fighting1	25	10000484	2	2000		2	
10000485	117112113	Fighting2	30	10000485	2	2000		2	
10000486	117113404	Fainting1	30	10000486	5	3000		0	
10000487	117113404	Fainting2	30	10000487	5	3000		0	
10000488	117113404	Idle1	20	10000488	4	3000		1	
10000489	117113404	Idle2	20	10000489	4	3000		1	
10000490	117113404	Fighting1	30	10000490	2	2000		2	
10000491	117113404	Fighting2	30	10000491	2	2000		2	
10000492	117251104	Fainting1	20	10000492	5	3000		0	
10000493	117251104	Fainting2	25	10000493	5	3000		0	
10000494	117251104	Idle1	15	10000494	6	3000		1	
10000495	117251104	Idle2	20	10000495	6	3000		1	
10000496	117251104	Fighting1	25	10000496	2	2000		2	
10000497	117251104	Fighting2	30	10000497	2	2000		2	
10000498	119411207	Fainting1	15	10000498	5	3000		0	
10000499	119411207	Fainting2	15	10000499	5	3000		0	
10000500	119411207	Idle1	10	10000500	4	3000		1	
10000501	119411207	Idle2	10	10000501	4	3000		1	
10000502	119411207	Fighting1	15	10000502	2	2000		2	
10000503	119411207	Fighting2	15	10000503	2	2000		2	
10000504	119411313	Fainting1	15	10000504	5	3000		0	
10000505	119411313	Fainting2	15	10000505	5	3000		0	
