44	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	44			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	44	4294967295	255	1.79769e+63	
45	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	45			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	45	4294967295	255	1.79769e+63	
46	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	46			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	46	4294967295	255	1.79769e+63	
47	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	47			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	47	4294967295	255	1.79769e+63	
48	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	48			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	48	4294967295	255	1.79769e+63	
49	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	49			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	49	4294967295	255	1.79769e+63	
50	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	50			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	50	4294967295	255	1.79769e+63	
51	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	51			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	51	4294967295	255	1.79769e+63	
52	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	52			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	52	4294967295	255	1.79769e+63	
53	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	53			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	53	4294967295	255	1.79769e+63	
54	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	54			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	54	4294967295	255	1.79769e+63	
55	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	55			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	55	4294967295	255	1.79769e+63	
56	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	56			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	56	4294967295	255	1.79769e+63	
57	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	57			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	57	4294967295	255	1.79769e+63	
58	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	58			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	58	4294967295	255	1.79769e+63	
59	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	59			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	59	4294967295	255	1.79769e+63	
60	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	60			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	60	4294967295	255	1.79769e+63	
61	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	61			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	61	4294967295	255	1.79769e+63	
62	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	62			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	62	4294967295	255	1.79769e+63	
63	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	63			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	63	4294967295	255	1.79769e+63	
64	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	64			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	64	4294967295	255	1.79769e+63	
65	4	255	0	0	1	0	0	0	0	4294967295	1	0	0	0	1	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	65			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	517	255	65	4294967295	255	1.79769e+63	
112	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	497	4294967295	255	1.79769e+63	
113	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	485	4294967295	255	1.79769e+63	
114	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	498	4294967295	255	1.79769e+63	
115	5	16	0	5	2	18318	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	5	5000	60	60000	0	0	0	0	0	8001		GME_ITEM_USE_02	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	400	0	150	401	0	150	
116	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	515	255	8e+06	4294967295	255	1.79769e+63	
117	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	486	4294967295	255	1.79769e+63	
118	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	487	4294967295	255	1.79769e+63	
119	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	488	4294967295	255	1.79769e+63	
120	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	489	4294967295	255	1.79769e+63	
121	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	490	4294967295	255	1.79769e+63	
122	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	491	4294967295	255	1.79769e+63	
123	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	492	4294967295	255	1.79769e+63	
124	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	493	4294967295	255	1.79769e+63	
125	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	494	4294967295	255	1.79769e+63	
126	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	495	4294967295	255	1.79769e+63	
127	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	496	4294967295	255	1.79769e+63	
128	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8001		GME_ITM_Portal_02	65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	908	255	100	4294967295	255	100	
201	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	201	4294967295	255	1.79769e+63	
202	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	202	4294967295	255	1.79769e+63	
203	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	203	4294967295	255	1.79769e+63	
204	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	204	4294967295	255	1.79769e+63	
205	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	205	4294967295	255	1.79769e+63	
206	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	206	4294967295	255	1.79769e+63	
207	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	207	4294967295	255	1.79769e+63	
208	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	208	4294967295	255	1.79769e+63	
209	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	209	4294967295	255	1.79769e+63	
210	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	210	4294967295	255	1.79769e+63	
211	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	211	4294967295	255	1.79769e+63	
212	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	212	4294967295	255	1.79769e+63	
213	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	213	4294967295	255	1.79769e+63	
214	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	214	4294967295	255	1.79769e+63	
215	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	215	4294967295	255	1.79769e+63	
216	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	216	4294967295	255	1.79769e+63	
300	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	300	4294967295	255	1.79769e+63	
301	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	301	4294967295	255	1.79769e+63	
302	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	302	4294967295	255	1.79769e+63	
480	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	925	255	480	4294967295	255	1.79769e+63	
701	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	515	255	701	4294967295	255	1.79769e+63	
702	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	515	255	702	4294967295	255	1.79769e+63	
703	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	515	255	703	4294967295	255	1.79769e+63	
704	4	255	0	0	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	3	3000	0	0	0	0	0	0	0	8001			65535	65535	65535	65535	65535	255	255	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	515	255	704	4294967295	255	1.79769e+63	
8001	2	255	0	96552	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8001		GME_ITM_ALL_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	2	100	301	3	100	
8002	2	255	0	96552	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8002		GME_ITM_ALL_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	2	60	301	3	60	
8006	4	255	0	34	0	0	0	1	2	4294967295	1	0	0	0	15	0	0	0	0	0	90	90000	0	0	0	0	0	3	3	8006		GME_ITM_ALL_Recover	65535	65535	6000	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	512	2	10	4294967295	255	1.79769e+63	
8011	2	255	0	1	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8011		GME_ITM_LP_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	0	750	4294967295	255	1.79769e+63	
8012	2	255	0	1	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8012		GME_ITM_LP_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	0	1300	4294967295	255	1.79769e+63	
8013	2	255	0	1	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8013		GME_ITM_LP_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	0	1850	4294967295	255	1.79769e+63	
8014	2	255	0	1	0	0	0	0	0	4294967295	1	0	0	0	15	0	0	0	0	0	120	120000	0	0	0	0	0	0	0	8014		GME_ITM_LP_Recover	65535	65535	65535	65535	65535	255	50	4294967295	3.40282e+31	3.40282e+31	3.40282e+31	65535	300	0	2400	4294967295	255	1.79769e+63	
